#{"t_start": 1746033482.810015, "env_id": "None"}
r,l,t
0.5,10,566.648651
-10.0,10,566.657223
5.0,10,566.665782
10.0,10,566.674366
4.0,10,566.682941
10.0,10,566.691549
-8.5,10,566.700099
10.0,10,566.708736
1.0,10,566.717422
-4.0,10,588.508334
10.0,10,588.516798
5.0,10,588.525106
10.0,10,588.533468
5.0,10,588.541936
10.0,10,588.5504
5.0,10,588.558734
5.0,10,588.56758
10.0,10,588.576104
5.0,10,588.584655
-20.0,10,588.593049
10.0,10,588.601587
10.0,10,588.609934
5.0,10,588.618453
10.0,10,588.626895
10.0,10,588.635303
10.0,10,588.643741
5.0,10,588.652133
10.0,10,588.660655
-11.0,10,588.669126
10.0,10,588.67759
-5.5,10,588.686018
10.0,10,588.69436
3.5,10,588.702771
10.0,10,588.711122
5.0,10,588.719583
-2.5,10,588.72804
0.5,10,588.736363
5.0,10,588.744733
10.0,10,588.753055
10.0,10,588.76146
10.0,10,588.769847
-10.0,10,588.778322
-7.0,10,588.786683
5.0,10,588.795107
-4.0,10,588.803399
-20.0,10,588.811811
10.0,10,588.820211
4.0,10,588.828918
5.0,10,588.837279
10.0,10,588.845778
-7.0,10,588.854134
7.0,10,588.86253
4.0,10,588.870927
-1.0,10,588.879367
10.0,10,588.887704
-10.0,10,588.896111
-8.5,10,588.904496
-14.0,10,588.912861
10.0,10,588.921182
-8.0,10,610.636637
10.0,10,610.645406
10.0,10,610.65414
-10.0,10,610.66286
10.0,10,610.671678
7.0,10,610.680316
10.0,10,610.688957
5.0,10,610.697661
2.0,10,610.706306
-10.0,10,610.714874
5.0,10,610.723497
3.5,10,610.732179
-10.0,10,610.740847
4.0,10,610.749611
10.0,10,610.758331
10.0,10,610.766882
5.0,10,610.775629
10.0,10,610.784369
5.0,10,610.793003
10.0,10,610.801692
0.5,10,610.810358
-10.0,10,610.818994
10.0,10,610.827667
10.0,10,610.836295
5.0,10,610.844879
10.0,10,610.853813
3.5,10,610.862441
3.5,10,610.871054
5.0,10,610.879575
5.0,10,610.888212
5.0,10,610.896857
5.0,10,610.905463
5.0,10,610.9141
-5.0,10,610.923666
-2.0,10,610.932583
10.0,10,610.941215
5.0,10,610.950743
-5.5,10,610.959401
5.0,10,610.968402
5.0,10,610.977064
5.0,10,610.985677
5.0,10,610.994357
10.0,10,611.003012
5.0,10,611.011618
2.0,10,611.020235
5.0,10,611.028923
-2.0,10,611.037485
-8.5,10,611.04608
5.0,10,611.054668
-5.5,10,611.063426
10.0,10,633.040397
10.0,10,633.048926
3.5,10,633.059056
4.0,10,633.067448
10.0,10,633.076032
-11.0,10,633.084436
10.0,10,633.092901
10.0,10,633.101437
-7.0,10,633.110266
5.0,10,633.11881
-8.5,10,633.127468
7.0,10,633.136191
-1.0,10,633.144737
10.0,10,633.15335
5.0,10,633.161945
0.5,10,633.170553
5.0,10,633.179124
10.0,10,633.187711
4.0,10,633.196347
5.0,10,633.20492
5.0,10,633.213494
10.0,10,633.221997
5.0,10,633.230606
-10.0,10,633.239162
4.0,10,633.247767
4.0,10,633.256445
10.0,10,633.265063
5.0,10,633.273765
10.0,10,633.282317
5.0,10,633.290934
-5.5,10,633.299663
-1.0,10,633.308479
5.0,10,633.317017
7.0,10,633.325589
10.0,10,633.334127
-5.5,10,633.3427
5.0,10,633.351285
10.0,10,633.35987
-10.0,10,633.368498
5.0,10,633.37709
10.0,10,633.385702
-10.0,10,633.394349
-1.0,10,633.402971
7.0,10,633.411641
-10.0,10,633.420475
2.0,10,633.428976
10.0,10,633.43751
0.5,10,633.446049
-2.0,10,633.454607
5.0,10,633.463172
-10.0,10,655.143465
10.0,10,655.151958
2.0,10,655.160378
5.0,10,655.168972
10.0,10,655.177563
10.0,10,655.186198
4.0,10,655.19488
-5.0,10,655.20354
-8.0,10,655.212154
0.5,10,655.220838
0.5,10,655.229467
1.0,10,655.238174
3.5,10,655.24677
-1.0,10,655.255337
10.0,10,655.263957
-7.0,10,655.272679
0.5,10,655.281247
1.0,10,655.289988
10.0,10,655.298687
-20.0,10,655.307369
5.0,10,655.316127
10.0,10,655.324832
3.5,10,655.33344
3.5,10,655.34223
10.0,10,655.350874
-10.0,10,655.359395
10.0,10,655.368084
5.0,10,655.376714
4.0,10,655.385323
5.0,10,655.393996
10.0,10,655.40262
-10.0,10,655.411337
10.0,10,655.420388
10.0,10,655.429121
3.5,10,655.437661
-8.5,10,655.446516
10.0,10,655.455261
5.0,10,655.463907
10.0,10,655.472608
5.0,10,655.481164
10.0,10,655.489647
1.0,10,655.498218
5.0,10,655.506804
10.0,10,655.515414
-4.0,10,655.524078
5.0,10,655.532734
5.0,10,655.542265
-10.0,10,655.557039
7.0,10,655.571881
5.0,10,655.585721
5.0,10,677.371914
5.0,10,677.38073
-7.0,10,677.389527
-20.0,10,677.398301
-14.0,10,677.407067
10.0,10,677.416021
-11.0,10,677.424788
0.5,10,677.433569
2.0,10,677.442256
-2.0,10,677.45101
-10.0,10,677.459781
1.0,10,677.468533
7.0,10,677.4773
10.0,10,677.486124
5.0,10,677.49486
10.0,10,677.503482
10.0,10,677.512159
10.0,10,677.520792
5.0,10,677.529452
10.0,10,677.538221
10.0,10,677.546847
7.0,10,677.555541
-10.0,10,677.564234
-10.0,10,677.573092
4.0,10,677.581923
0.5,10,677.590557
10.0,10,677.59925
-2.5,10,677.60793
5.0,10,677.616591
10.0,10,677.62525
7.0,10,677.633982
5.0,10,677.642626
10.0,10,677.651433
-7.0,10,677.660081
5.0,10,677.668686
-10.0,10,677.677327
10.0,10,677.685929
2.0,10,677.694593
-5.0,10,677.703194
5.0,10,677.711851
-2.5,10,677.720585
10.0,10,677.729208
-8.0,10,677.737833
10.0,10,677.746392
-8.0,10,677.754936
10.0,10,677.763596
5.0,10,677.772255
10.0,10,677.781059
10.0,10,677.789736
4.0,10,677.798392
10.0,10,699.49943
5.0,10,699.507956
10.0,10,699.516391
10.0,10,699.524834
-10.0,10,699.53319
10.0,10,699.541616
10.0,10,699.550043
5.0,10,699.558452
7.0,10,699.566954
7.0,10,699.575385
4.0,10,699.583777
10.0,10,699.59211
0.5,10,699.60043
-11.0,10,699.608809
4.0,10,699.617235
-2.0,10,699.62573
10.0,10,699.634041
-2.5,10,699.642416
-8.0,10,699.650722
0.5,10,699.659091
4.0,10,699.667614
-2.0,10,699.676268
5.0,10,699.684803
10.0,10,699.693146
10.0,10,699.701471
10.0,10,699.70988
10.0,10,699.718231
3.5,10,699.726614
-14.0,10,699.734962
2.0,10,699.743298
10.0,10,699.751615
10.0,10,699.759942
5.0,10,699.768315
10.0,10,699.776752
5.0,10,699.785215
10.0,10,699.793573
4.0,10,699.801859
4.0,10,699.810247
10.0,10,699.818701
-8.0,10,699.827012
-2.0,10,699.835307
5.0,10,699.843606
10.0,10,699.852051
-2.5,10,699.860444
10.0,10,699.868766
10.0,10,699.877188
-1.0,10,699.885531
2.0,10,699.894575
-8.0,10,699.90307
5.0,10,699.91145
1.0,10,721.668279
-2.5,10,721.676786
-8.0,10,721.685376
4.0,10,721.69381
5.0,10,721.702386
-10.0,10,721.710801
5.0,10,721.719195
10.0,10,721.727595
-1.0,10,721.736015
10.0,10,721.744388
5.0,10,721.752733
10.0,10,721.761107
7.0,10,721.769433
-11.0,10,721.777836
5.0,10,721.786197
2.0,10,721.794554
10.0,10,721.802988
10.0,10,721.811432
10.0,10,721.819809
5.0,10,721.828127
7.0,10,721.836488
4.0,10,721.844824
3.5,10,721.853224
10.0,10,721.861613
5.0,10,721.869985
10.0,10,721.878519
-2.5,10,721.886837
10.0,10,721.895165
-5.5,10,721.903573
3.5,10,721.912012
10.0,10,721.920352
3.5,10,721.928638
5.0,10,721.937115
5.0,10,721.945438
5.0,10,721.953784
-8.5,10,721.962316
10.0,10,721.971371
10.0,10,721.979798
-4.0,10,721.988169
10.0,10,721.996532
10.0,10,722.004878
10.0,10,722.013389
-10.0,10,722.021752
10.0,10,722.030113
10.0,10,722.038449
5.0,10,722.047082
-4.0,10,722.055544
-2.0,10,722.064058
3.5,10,722.072829
5.0,10,722.08126
-10.0,10,745.275334
10.0,10,745.284874
5.0,10,745.294692
10.0,10,745.303864
2.0,10,745.312748
-20.0,10,745.321611
2.0,10,745.330353
10.0,10,745.339653
-2.5,10,745.348739
5.0,10,745.358118
5.0,10,745.367777
10.0,10,745.376543
5.0,10,745.385292
4.0,10,745.393989
5.0,10,745.402664
5.0,10,745.411537
5.0,10,745.420923
10.0,10,745.431433
5.0,10,745.440911
-8.5,10,745.449898
7.0,10,745.458786
10.0,10,745.467656
4.0,10,745.476256
10.0,10,745.484876
5.0,10,745.493615
2.0,10,745.502271
5.0,10,745.510915
5.0,10,745.519509
-5.5,10,745.528135
-10.0,10,745.536979
10.0,10,745.546101
5.0,10,745.55568
10.0,10,745.564761
10.0,10,745.574189
2.0,10,745.583845
-4.0,10,745.593342
-2.0,10,745.60251
5.0,10,745.61148
10.0,10,745.620762
3.5,10,745.629632
2.0,10,745.638429
10.0,10,745.647125
1.0,10,745.655881
10.0,10,745.664398
5.0,10,745.673035
10.0,10,745.681927
10.0,10,745.690866
4.0,10,745.699693
5.0,10,745.708353
1.0,10,745.717113
10.0,10,767.935197
-10.0,10,767.943751
3.5,10,767.952287
10.0,10,767.960912
5.0,10,767.970036
1.0,10,767.978945
10.0,10,767.98765
-10.0,10,767.996293
10.0,10,768.005076
1.0,10,768.01386
1.0,10,768.022568
0.5,10,768.031269
-8.5,10,768.039951
10.0,10,768.048556
10.0,10,768.057146
10.0,10,768.065935
10.0,10,768.075028
-8.5,10,768.083617
10.0,10,768.092318
5.0,10,768.100933
10.0,10,768.109586
5.0,10,768.118191
4.0,10,768.126746
3.5,10,768.135352
10.0,10,768.143984
5.0,10,768.152636
5.0,10,768.161205
10.0,10,768.169776
10.0,10,768.178452
10.0,10,768.187037
1.0,10,768.19561
10.0,10,768.204258
10.0,10,768.212839
10.0,10,768.221852
-10.0,10,768.230487
-5.5,10,768.239051
0.5,10,768.247674
10.0,10,768.256323
10.0,10,768.264946
5.0,10,768.273488
3.5,10,768.282024
10.0,10,768.290555
10.0,10,768.299214
10.0,10,768.307804
10.0,10,768.316357
-14.0,10,768.324893
5.0,10,768.333437
10.0,10,768.342073
7.0,10,768.350643
10.0,10,768.35927
5.0,10,790.285643
5.0,10,790.294043
5.0,10,790.302563
-2.0,10,790.311189
5.0,10,790.319754
10.0,10,790.328349
10.0,10,790.337007
3.5,10,790.345639
2.0,10,790.354443
-10.0,10,790.363065
-8.0,10,790.371682
-10.0,10,790.380336
0.5,10,790.388895
-10.0,10,790.397537
10.0,10,790.406174
-7.0,10,790.41531
-20.0,10,790.4239
-11.0,10,790.432512
5.0,10,790.44122
10.0,10,790.44994
10.0,10,790.458618
-17.0,10,790.467147
10.0,10,790.475718
10.0,10,790.484354
5.0,10,790.492969
5.0,10,790.501558
-7.0,10,790.510207
10.0,10,790.518986
10.0,10,790.527632
3.5,10,790.53629
10.0,10,790.544952
-10.0,10,790.55371
5.0,10,790.562435
0.5,10,790.571547
5.0,10,790.580237
-11.0,10,790.588953
-10.0,10,790.597633
3.5,10,790.606421
10.0,10,790.615132
-5.5,10,790.623886
5.0,10,790.632542
10.0,10,790.641168
0.5,10,790.649745
10.0,10,790.658398
5.0,10,790.667094
-1.0,10,790.675677
3.5,10,790.684613
10.0,10,790.693311
5.0,10,790.701928
10.0,10,790.710573
-5.5,10,813.186642
10.0,10,813.195174
-1.0,10,813.203617
10.0,10,813.212178
10.0,10,813.220795
10.0,10,813.229469
1.0,10,813.238132
5.0,10,813.24677
-10.0,10,813.255606
-11.0,10,813.264246
10.0,10,813.272857
1.0,10,813.281556
5.0,10,813.290243
5.0,10,813.298957
10.0,10,813.307806
10.0,10,813.316485
10.0,10,813.325162
10.0,10,813.333784
2.0,10,813.342479
10.0,10,813.351123
-20.0,10,813.359755
-10.0,10,813.368472
5.0,10,813.37804
-7.0,10,813.386656
10.0,10,813.395466
1.0,10,813.404159
10.0,10,813.413268
4.0,10,813.421966
-10.0,10,813.430691
10.0,10,813.439384
3.5,10,813.448031
1.0,10,813.456675
3.5,10,813.465305
10.0,10,813.473937
10.0,10,813.482609
10.0,10,813.491339
10.0,10,813.500028
10.0,10,813.50862
-5.0,10,813.517332
10.0,10,813.525916
5.0,10,813.53454
5.0,10,813.543127
10.0,10,813.551724
4.0,10,813.560715
5.0,10,813.569619
0.5,10,813.578267
5.0,10,813.586862
4.0,10,813.595608
-8.5,10,813.604268
3.5,10,813.612976
5.0,10,835.746875
3.5,10,835.756053
2.0,10,835.76516
3.5,10,835.774312
10.0,10,835.783519
-5.0,10,835.792389
10.0,10,835.802395
5.0,10,835.811745
5.0,10,835.820915
10.0,10,835.830462
10.0,10,835.839434
2.0,10,835.848956
5.0,10,835.857925
3.5,10,835.867756
5.0,10,835.876744
-17.0,10,835.885929
7.0,10,835.894939
5.0,10,835.9042
-8.0,10,835.913846
-14.0,10,835.923076
-20.0,10,835.932188
10.0,10,835.94084
-10.0,10,835.949529
2.0,10,835.958131
10.0,10,835.966816
5.0,10,835.975407
5.0,10,835.983998
5.0,10,835.992631
5.0,10,836.001171
10.0,10,836.009786
-20.0,10,836.018378
10.0,10,836.027023
5.0,10,836.035685
10.0,10,836.044708
5.0,10,836.055136
5.0,10,836.064507
5.0,10,836.073346
5.0,10,836.082668
10.0,10,836.091537
-10.0,10,836.100984
10.0,10,836.109913
5.0,10,836.11942
-5.0,10,836.12849
10.0,10,836.139741
-2.0,10,836.149267
10.0,10,836.158892
10.0,10,836.168483
5.0,10,836.178012
5.0,10,836.187164
10.0,10,836.196374
5.0,10,858.104813
-1.0,10,858.113409
-10.0,10,858.121983
10.0,10,858.13109
-11.0,10,858.139884
4.0,10,858.14869
-2.0,10,858.157502
0.5,10,858.166327
10.0,10,858.175181
10.0,10,858.18397
5.0,10,858.192806
5.0,10,858.201604
10.0,10,858.210422
10.0,10,858.219215
10.0,10,858.228219
10.0,10,858.237035
5.0,10,858.245821
10.0,10,858.25456
10.0,10,858.263304
-10.0,10,858.272156
10.0,10,858.281007
-10.0,10,858.289907
5.0,10,858.298824
10.0,10,858.307614
10.0,10,858.316415
5.0,10,858.325204
5.0,10,858.333982
-8.5,10,858.34279
10.0,10,858.351667
5.0,10,858.360528
1.0,10,858.369323
-2.5,10,858.378141
5.0,10,858.386868
10.0,10,858.395671
10.0,10,858.404673
2.0,10,858.413547
5.0,10,858.422484
5.0,10,858.43121
5.0,10,858.439995
-5.0,10,858.448796
-5.0,10,858.457613
10.0,10,858.466455
5.0,10,858.475297
10.0,10,858.484129
10.0,10,858.492915
5.0,10,858.501691
7.0,10,858.510497
-2.5,10,858.519296
5.0,10,858.528199
5.0,10,858.537005
-10.0,10,883.012954
5.0,10,883.021535
5.0,10,883.030095
-11.0,10,883.038748
-10.0,10,883.047352
5.0,10,883.055904
-5.0,10,883.064483
-10.0,10,883.073366
7.0,10,883.08192
5.0,10,883.091041
10.0,10,883.099658
5.0,10,883.108289
1.0,10,883.11695
10.0,10,883.125607
10.0,10,883.134238
10.0,10,883.14287
-11.0,10,883.151507
10.0,10,883.160032
5.0,10,883.168639
10.0,10,883.177299
2.0,10,883.185847
5.0,10,883.194481
10.0,10,883.203054
10.0,10,883.211718
10.0,10,883.220342
10.0,10,883.228923
-10.0,10,883.237462
3.5,10,883.246028
5.0,10,883.254588
-2.5,10,883.263231
-2.5,10,883.271776
1.0,10,883.280376
5.0,10,883.288902
10.0,10,883.297454
-10.0,10,883.305988
5.0,10,883.314656
-2.5,10,883.323301
10.0,10,883.331865
5.0,10,883.340322
-10.0,10,883.348815
7.0,10,883.357381
10.0,10,883.365846
1.0,10,883.374409
2.0,10,883.382929
5.0,10,883.391481
10.0,10,883.400128
5.0,10,883.408689
5.0,10,883.417424
5.0,10,883.42603
-7.0,10,883.434674
5.0,10,905.536707
10.0,10,905.545145
4.0,10,905.55353
5.0,10,905.562005
7.0,10,905.570589
3.5,10,905.578963
-10.0,10,905.587323
10.0,10,905.595712
10.0,10,905.604053
5.0,10,905.612506
-5.5,10,905.620813
10.0,10,905.629257
5.0,10,905.637742
1.0,10,905.646068
10.0,10,905.654527
-1.0,10,905.662886
5.0,10,905.671186
-10.0,10,905.679598
-20.0,10,905.687939
-1.0,10,905.696375
10.0,10,905.704695
-10.0,10,905.713011
-11.0,10,905.721331
10.0,10,905.729666
-5.0,10,905.737952
10.0,10,905.746402
1.0,10,905.754696
10.0,10,905.763021
5.0,10,905.771331
10.0,10,905.779751
-8.5,10,905.788195
5.0,10,905.796631
10.0,10,905.804947
4.0,10,905.813355
10.0,10,905.821664
-10.0,10,905.830033
10.0,10,905.8384
5.0,10,905.846786
10.0,10,905.855149
10.0,10,905.863498
10.0,10,905.871948
2.0,10,905.880306
10.0,10,905.888653
10.0,10,905.896981
5.0,10,905.905334
5.0,10,905.913715
-10.0,10,905.922242
-10.0,10,905.930649
2.0,10,905.939018
-4.0,10,905.947352
-11.0,10,912.855392
10.0,10,912.866945
10.0,10,912.878221
10.0,10,912.889407
7.0,10,912.900591
10.0,10,912.911461
-4.0,10,912.92074
-8.0,10,912.930054
0.5,10,912.939237
5.0,10,912.948704
5.0,10,912.957997
10.0,10,912.967701
5.0,10,912.977019
1.0,10,912.986302
-20.0,10,912.995498
10.0,10,913.004701
-1.0,10,913.014022
10.0,10,913.02319
5.0,10,913.032417
-8.0,10,913.041619
5.0,10,913.050601
4.0,10,913.059462
-7.0,10,913.068324
-2.0,10,913.077587
4.0,10,913.086212
5.0,10,913.095447
-20.0,10,913.104089
5.0,10,913.113479
10.0,10,913.122192
1.0,10,913.131575
5.0,10,913.140639
-20.0,10,913.149743
10.0,10,913.158917
5.0,10,913.16801
-10.0,10,913.176979
5.0,10,913.185846
-10.0,10,913.195004
-5.5,10,913.203842
-10.0,10,913.213116
-8.0,10,913.222176
-10.0,10,913.231457
10.0,10,913.240561
10.0,10,913.249516
10.0,10,913.258609
10.0,10,913.267488
10.0,10,913.276447
5.0,10,913.285214
5.0,10,913.294258
10.0,10,913.303024
0.5,10,913.311978
-10.0,10,913.320653
10.0,10,913.329748
5.0,10,913.338685
10.0,10,913.348045
10.0,10,913.356957
-2.5,10,913.366031
10.0,10,913.375634
2.0,10,913.386013
4.0,10,913.396808
0.5,10,913.406083
-8.5,10,913.415021
10.0,10,913.424028
10.0,10,913.432964
10.0,10,913.442066
10.0,10,913.450846
5.0,10,913.459968
-1.0,10,913.468806
7.0,10,913.4781
5.0,10,913.486723
2.0,10,913.495938
10.0,10,913.50476
5.0,10,913.514291
-10.0,10,913.52367
2.0,10,913.532611
10.0,10,913.541773
10.0,10,913.550581
10.0,10,913.559744
-20.0,10,913.568678
-7.0,10,913.578155
10.0,10,913.586781
5.0,10,913.596198
5.0,10,913.605295
3.5,10,913.614405
10.0,10,913.623515
5.0,10,913.632517
-5.0,10,913.641903
5.0,10,913.650855
-7.0,10,913.66158
10.0,10,913.672283
10.0,10,913.682821
-10.0,10,913.692066
5.0,10,913.701001
-17.0,10,913.710088
5.0,10,913.718857
2.0,10,913.728051
-10.0,10,913.736694
2.0,10,913.745912
2.0,10,913.754546
10.0,10,913.763847
-10.0,10,913.772743
