#{"t_start": 1746033477.47227, "env_id": "None"}
r,l,t
-5.0,10,213.957098
10.0,10,216.727261
10.0,10,216.748548
-5.5,10,216.770865
5.0,10,216.792536
10.0,10,216.814555
10.0,10,216.836608
5.0,10,216.858673
10.0,10,216.88082
-2.5,10,216.902602
7.0,10,216.925138
10.0,10,216.946687
5.0,10,216.968217
-1.0,10,216.990845
5.0,10,217.013116
1.0,10,217.034936
10.0,10,217.057034
10.0,10,217.078121
5.0,10,217.110337
10.0,10,217.145187
2.0,10,217.168645
5.0,10,217.190028
-8.5,10,217.21128
-8.5,10,217.232297
10.0,10,217.253491
5.0,10,217.274573
3.5,10,217.295616
10.0,10,217.317407
-20.0,10,217.338433
-1.0,10,217.358525
-1.0,10,217.379205
5.0,10,217.399651
10.0,10,217.420851
10.0,10,217.441561
5.0,10,217.462564
5.0,10,217.483117
10.0,10,217.5037
5.0,10,217.524052
10.0,10,217.543767
10.0,10,217.565142
10.0,10,217.585778
10.0,10,217.606772
-1.0,10,217.627525
10.0,10,217.648905
0.5,10,217.672004
10.0,10,217.692575
5.0,10,217.712908
5.0,10,217.733503
10.0,10,217.755007
3.5,10,217.775622
5.0,10,217.796683
-4.0,10,217.817641
4.0,10,217.838445
5.0,10,217.85922
-2.0,10,217.879615
10.0,10,217.900581
10.0,10,217.922091
10.0,10,217.942904
5.0,10,217.9639
5.0,10,217.985261
-2.0,10,218.005705
10.0,10,218.026705
5.0,10,218.048109
5.0,10,218.069184
-10.0,10,218.089996
-4.0,10,218.110899
3.5,10,218.131531
-5.5,10,218.152335
5.0,10,218.172888
3.5,10,218.193843
5.0,10,218.214586
5.0,10,218.235376
5.0,10,218.25624
5.0,10,218.276802
5.0,10,218.297281
1.0,10,218.318203
10.0,10,218.339139
-1.0,10,218.360086
10.0,10,218.380915
5.0,10,218.401676
5.0,10,218.423303
10.0,10,218.443842
-2.0,10,218.464331
-1.0,10,218.485291
10.0,10,218.506474
-1.0,10,218.527614
-10.0,10,218.548456
5.0,10,218.56917
10.0,10,218.589863
10.0,10,218.610825
-4.0,10,218.631894
10.0,10,218.653228
3.5,10,218.675015
5.0,10,218.696655
5.0,10,218.717402
5.0,10,218.738538
7.0,10,218.761063
-10.0,10,218.788625
5.0,10,218.817342
10.0,10,218.83791
5.0,10,218.858331
-10.0,10,218.879095
-11.0,10,218.899886
10.0,10,218.920691
7.0,10,218.941025
-10.0,10,218.961235
-5.0,10,218.981779
10.0,10,219.00218
10.0,10,219.023153
10.0,10,219.043629
10.0,10,219.063876
4.0,10,219.084906
10.0,10,219.106258
2.0,10,219.12703
-1.0,10,219.147171
10.0,10,219.167566
5.0,10,219.188547
-7.0,10,219.208752
10.0,10,219.229056
-10.0,10,219.249771
10.0,10,219.270785
3.5,10,219.291217
5.0,10,219.312514
10.0,10,219.332814
4.0,10,219.353346
10.0,10,219.373904
-17.0,10,219.394252
0.5,10,219.416118
5.0,10,219.437423
10.0,10,219.458034
3.5,10,219.478763
-20.0,10,219.49922
-4.0,10,219.520478
-10.0,10,219.541339
5.0,10,219.562474
0.5,10,219.583093
-11.0,10,219.603817
5.0,10,219.624521
5.0,10,219.645152
3.5,10,219.665808
10.0,10,219.686805
-10.0,10,219.707599
10.0,10,219.728511
0.5,10,219.74947
10.0,10,219.770659
10.0,10,219.791131
10.0,10,219.812006
10.0,10,219.832242
10.0,10,219.852649
-1.0,10,219.872583
10.0,10,219.892224
-2.5,10,219.913108
10.0,10,219.934213
-7.0,10,219.954851
1.0,10,219.975194
-10.0,10,219.996111
5.0,10,220.016882
1.0,10,220.037556
10.0,10,220.057547
-1.0,10,220.07742
10.0,10,220.097494
5.0,10,220.117764
10.0,10,220.138154
3.5,10,220.159647
-1.0,10,220.187347
10.0,10,220.215531
5.0,10,220.244952
10.0,10,220.272092
10.0,10,220.293513
10.0,10,220.315168
10.0,10,220.336418
-10.0,10,220.357706
10.0,10,220.380074
3.5,10,220.40167
10.0,10,220.423605
0.5,10,220.446378
-8.0,10,220.46814
-11.0,10,220.489568
10.0,10,220.510884
-1.0,10,220.532256
5.0,10,220.55366
-8.0,10,220.577755
3.5,10,220.598381
4.0,10,220.618759
-4.0,10,220.639309
-8.5,10,220.659696
-10.0,10,220.680281
10.0,10,220.701369
5.0,10,220.721613
10.0,10,220.741857
-10.0,10,220.762668
10.0,10,220.783287
10.0,10,220.803874
-4.0,10,220.824264
4.0,10,220.844326
5.0,10,220.864805
10.0,10,220.886239
-5.5,10,220.90704
-2.5,10,220.927359
4.0,10,220.947697
5.0,10,220.967859
-11.0,10,220.988371
3.5,10,221.008658
10.0,10,221.03
10.0,10,221.051103
10.0,10,221.072203
10.0,10,223.855407
-7.0,10,223.875575
10.0,10,223.896395
1.0,10,223.91826
5.0,10,223.946704
10.0,10,223.975668
5.0,10,223.997035
-1.0,10,224.017648
-10.0,10,224.038435
5.0,10,224.059494
5.0,10,224.080259
-10.0,10,224.100586
-10.0,10,224.121336
10.0,10,224.14194
5.0,10,224.16256
10.0,10,224.183561
10.0,10,224.205329
10.0,10,224.233477
-14.0,10,224.262035
5.0,10,224.289513
5.0,10,224.310574
-20.0,10,224.331477
-5.0,10,224.352544
10.0,10,224.373527
-14.0,10,224.394921
10.0,10,224.416769
5.0,10,224.438916
10.0,10,224.461257
10.0,10,224.482833
10.0,10,224.504731
5.0,10,224.526369
10.0,10,224.547841
10.0,10,224.570288
10.0,10,224.592458
3.5,10,224.614413
7.0,10,224.63659
5.0,10,224.658764
10.0,10,224.682062
3.5,10,224.712672
10.0,10,224.741804
10.0,10,224.763237
5.0,10,224.784684
10.0,10,224.805894
10.0,10,224.827864
7.0,10,224.84933
5.0,10,224.870928
5.0,10,224.892514
7.0,10,224.914088
-2.0,10,224.933855
10.0,10,224.954123
-7.0,10,224.974045
-10.0,10,224.994028
-10.0,10,225.013992
10.0,10,225.033763
10.0,10,225.053886
10.0,10,225.074169
10.0,10,225.094095
3.5,10,225.114111
5.0,10,225.133862
5.0,10,225.15425
10.0,10,225.17452
-14.0,10,225.194455
10.0,10,225.214368
10.0,10,225.234325
1.0,10,225.254601
10.0,10,225.274689
-11.0,10,225.294632
3.5,10,225.314806
-20.0,10,225.335108
-5.5,10,225.355342
1.0,10,225.375251
5.0,10,225.395871
-10.0,10,225.416483
-8.0,10,225.436366
10.0,10,225.45597
10.0,10,225.475699
10.0,10,225.495869
4.0,10,225.516698
-8.5,10,225.536657
10.0,10,225.556649
5.0,10,225.576512
-4.0,10,225.596223
5.0,10,225.615919
10.0,10,225.635869
10.0,10,225.655653
10.0,10,225.675369
5.0,10,225.695455
1.0,10,225.715257
-4.0,10,225.735292
4.0,10,225.756388
2.0,10,225.778346
3.5,10,225.799349
5.0,10,225.820537
-8.5,10,225.841764
4.0,10,225.863318
2.0,10,225.884531
-4.0,10,225.906248
10.0,10,225.927763
10.0,10,225.949703
2.0,10,225.971164
4.0,10,225.995031
10.0,10,226.017525
10.0,10,226.040572
5.0,10,226.0626
-2.5,10,226.085874
-5.5,10,226.118069
2.0,10,226.148481
4.0,10,226.169709
10.0,10,226.190463
7.0,10,226.211425
5.0,10,226.232429
10.0,10,226.253245
10.0,10,226.274211
10.0,10,226.295082
10.0,10,226.317281
5.0,10,226.338874
10.0,10,226.360899
5.0,10,226.382867
10.0,10,226.404599
5.0,10,226.426567
10.0,10,226.448202
-2.5,10,226.469987
1.0,10,226.491717
-8.5,10,226.513119
2.0,10,226.534336
-8.0,10,226.55646
-8.0,10,226.578659
10.0,10,226.600044
5.0,10,226.621812
10.0,10,226.643377
5.0,10,226.664683
5.0,10,226.686177
7.0,10,226.707514
3.5,10,226.728613
5.0,10,226.74959
10.0,10,226.771369
1.0,10,226.79284
-7.0,10,226.814337
10.0,10,226.835645
-10.0,10,226.857497
-2.0,10,226.878922
5.0,10,226.900386
2.0,10,226.92207
-4.0,10,226.943179
10.0,10,226.964648
10.0,10,226.986046
3.5,10,227.007465
10.0,10,227.028905
-10.0,10,227.050319
-2.5,10,227.072123
1.0,10,227.093767
1.0,10,227.115079
10.0,10,227.136534
-10.0,10,227.158189
-1.0,10,227.181129
10.0,10,227.20256
-8.5,10,227.224262
10.0,10,227.245783
5.0,10,227.267583
1.0,10,227.289171
5.0,10,227.311167
10.0,10,227.332581
1.0,10,227.354143
3.5,10,227.375745
7.0,10,227.397924
-8.5,10,227.42015
5.0,10,227.441879
10.0,10,227.463382
-10.0,10,227.484804
10.0,10,227.507128
10.0,10,227.528588
5.0,10,227.549828
4.0,10,227.571647
4.0,10,227.593233
10.0,10,227.614839
10.0,10,227.636414
10.0,10,227.657977
10.0,10,227.679358
10.0,10,227.700774
-7.0,10,227.722072
5.0,10,227.743068
-10.0,10,227.765085
5.0,10,227.786878
5.0,10,227.808911
10.0,10,227.830596
4.0,10,227.852085
-8.5,10,227.873261
10.0,10,227.894725
10.0,10,227.916867
10.0,10,227.937951
10.0,10,227.959222
-5.0,10,227.980329
-10.0,10,228.001873
-17.0,10,228.02362
5.0,10,228.045025
5.0,10,228.066524
-1.0,10,228.087791
0.5,10,228.109243
2.0,10,228.130724
-10.0,10,228.152488
3.5,10,228.174323
1.0,10,228.196142
10.0,10,228.218223
-8.0,10,228.239755
10.0,10,228.261382
5.0,10,231.03136
10.0,10,231.052591
10.0,10,231.073751
5.0,10,231.094465
10.0,10,231.115664
2.0,10,231.136897
0.5,10,231.15799
-10.0,10,231.17926
10.0,10,231.200615
10.0,10,231.221992
-20.0,10,231.242961
5.0,10,231.264255
5.0,10,231.285458
10.0,10,231.307392
1.0,10,231.328908
10.0,10,231.350723
5.0,10,231.372215
10.0,10,231.401808
5.0,10,231.430075
5.0,10,231.45844
7.0,10,231.478978
-4.0,10,231.49908
-10.0,10,231.519208
10.0,10,231.539555
5.0,10,231.559831
10.0,10,231.579987
10.0,10,231.60025
10.0,10,231.620326
-2.5,10,231.640665
5.0,10,231.660968
10.0,10,231.681233
-8.0,10,231.701684
10.0,10,231.72217
-4.0,10,231.742656
10.0,10,231.7632
5.0,10,231.783218
5.0,10,231.803555
1.0,10,231.824316
-2.5,10,231.844633
1.0,10,231.865541
5.0,10,231.885829
7.0,10,231.906765
5.0,10,231.927087
5.0,10,231.947504
-7.0,10,231.967933
-20.0,10,231.988416
10.0,10,232.008762
10.0,10,232.028816
5.0,10,232.049257
5.0,10,232.069602
10.0,10,232.090072
5.0,10,232.110328
3.5,10,232.130732
5.0,10,232.151266
10.0,10,232.171855
4.0,10,232.192295
10.0,10,232.212819
-10.0,10,232.23367
10.0,10,232.254535
5.0,10,232.274855
-20.0,10,232.295277
0.5,10,232.316181
10.0,10,232.336683
-8.0,10,232.357292
5.0,10,232.377772
3.5,10,232.398083
10.0,10,232.418719
5.0,10,232.439114
10.0,10,232.459927
5.0,10,232.480536
3.5,10,232.500932
-5.0,10,232.521853
5.0,10,232.543122
5.0,10,232.56462
10.0,10,232.586463
10.0,10,232.607938
-8.5,10,232.629656
10.0,10,232.651584
-5.5,10,232.673116
5.0,10,232.694843
-2.5,10,232.715947
3.5,10,232.73729
5.0,10,232.759169
5.0,10,232.780555
5.0,10,232.801874
5.0,10,232.823443
5.0,10,232.844677
5.0,10,232.865859
-5.5,10,232.886891
10.0,10,232.909844
-10.0,10,232.940281
0.5,10,232.965043
5.0,10,232.998068
-2.0,10,233.024323
3.5,10,233.045662
-14.0,10,233.067229
5.0,10,233.088804
5.0,10,233.110122
0.5,10,233.131304
3.5,10,233.152549
5.0,10,233.173675
4.0,10,233.194156
10.0,10,233.215793
0.5,10,233.237174
-8.0,10,233.258135
5.0,10,233.279658
10.0,10,233.734005
5.0,10,233.757299
5.0,10,233.778096
5.0,10,233.799422
-11.0,10,233.82068
-2.5,10,233.84216
-1.0,10,233.863473
10.0,10,233.885212
-2.0,10,233.90733
3.5,10,233.928885
5.0,10,233.950252
-5.5,10,233.971661
5.0,10,233.993709
-8.5,10,234.015732
0.5,10,234.03729
10.0,10,234.058727
10.0,10,234.080284
10.0,10,234.101776
-10.0,10,234.123573
1.0,10,234.14515
3.5,10,234.167405
3.5,10,234.197367
-4.0,10,234.22596
10.0,10,234.247304
-1.0,10,234.270225
5.0,10,234.298654
5.0,10,234.324013
3.5,10,234.351252
5.0,10,234.378212
0.5,10,234.403317
3.5,10,234.425925
4.0,10,234.44789
10.0,10,234.469934
-10.0,10,234.492094
5.0,10,234.514281
10.0,10,234.535986
5.0,10,234.557564
7.0,10,234.578725
5.0,10,234.600275
-7.0,10,234.621164
1.0,10,234.642743
3.5,10,234.665734
10.0,10,234.687933
1.0,10,234.710017
5.0,10,234.7329
10.0,10,234.759673
7.0,10,234.786814
3.5,10,234.814321
10.0,10,234.841931
10.0,10,234.8649
5.0,10,234.890858
-2.0,10,234.912938
-10.0,10,234.934951
10.0,10,234.957491
-2.0,10,234.99082
-10.0,10,235.020835
3.5,10,235.052051
4.0,10,235.076349
10.0,10,235.105045
1.0,10,235.130934
5.0,10,235.159677
-17.0,10,235.188287
10.0,10,235.210993
10.0,10,235.240228
3.5,10,235.268264
5.0,10,235.296726
-4.0,10,235.32593
10.0,10,235.355349
10.0,10,235.383917
10.0,10,235.413717
4.0,10,235.435165
-2.5,10,235.45665
10.0,10,235.478122
-2.0,10,235.499043
7.0,10,235.52004
5.0,10,235.540982
10.0,10,235.561764
-10.0,10,235.582929
10.0,10,235.603362
5.0,10,235.623743
5.0,10,235.644538
-10.0,10,235.665113
-10.0,10,235.685461
4.0,10,235.706585
5.0,10,235.727682
5.0,10,235.74839
10.0,10,235.770847
10.0,10,235.792608
3.5,10,235.814178
10.0,10,235.835678
5.0,10,235.856759
10.0,10,235.878952
10.0,10,235.900612
10.0,10,235.925323
5.0,10,235.95477
3.5,10,235.981558
-5.5,10,236.003066
5.0,10,236.024613
5.0,10,238.798481
10.0,10,238.820679
5.0,10,238.842682
10.0,10,238.865837
10.0,10,238.890264
5.0,10,238.914452
5.0,10,238.93732
5.0,10,238.959089
-20.0,10,238.979609
10.0,10,238.999894
10.0,10,239.020551
10.0,10,239.040998
10.0,10,239.061346
5.0,10,239.081598
10.0,10,239.102156
10.0,10,239.123535
7.0,10,239.147664
-10.0,10,239.169269
-10.0,10,239.191689
2.0,10,239.212731
10.0,10,239.233592
10.0,10,239.254616
10.0,10,239.277113
5.0,10,239.300452
3.5,10,239.324313
10.0,10,239.346711
5.0,10,239.369101
5.0,10,239.391314
10.0,10,239.415034
0.5,10,239.437091
5.0,10,239.457905
10.0,10,239.478857
-2.0,10,239.500307
-1.0,10,239.521144
5.0,10,239.54157
-5.5,10,239.562417
-2.5,10,239.583758
5.0,10,239.604403
7.0,10,239.6247
10.0,10,239.644994
10.0,10,239.665535
-20.0,10,239.686464
10.0,10,239.707199
-1.0,10,239.728652
3.5,10,239.751452
5.0,10,239.774065
-2.0,10,239.795552
5.0,10,239.81944
-5.5,10,239.842387
10.0,10,239.865017
5.0,10,239.888361
10.0,10,239.911648
5.0,10,239.933637
10.0,10,239.956769
10.0,10,239.977305
-5.0,10,239.997999
4.0,10,240.018602
10.0,10,240.038989
10.0,10,240.06032
5.0,10,240.080838
10.0,10,240.101974
-10.0,10,240.123078
3.5,10,240.143955
7.0,10,240.164782
10.0,10,240.185763
10.0,10,240.206714
10.0,10,240.227198
10.0,10,240.24962
5.0,10,240.273027
-5.5,10,240.295848
7.0,10,240.318721
-5.0,10,240.341275
-2.5,10,240.361846
10.0,10,240.382819
2.0,10,240.403659
10.0,10,240.424722
10.0,10,240.445318
3.5,10,240.466192
5.0,10,240.487131
-10.0,10,240.508036
10.0,10,240.528589
10.0,10,240.54915
-14.0,10,240.570251
10.0,10,240.591211
0.5,10,240.611687
10.0,10,240.632535
5.0,10,240.653755
10.0,10,240.674423
5.0,10,240.696721
5.0,10,240.719356
-20.0,10,240.741269
4.0,10,240.763457
5.0,10,240.785026
10.0,10,240.806231
-14.0,10,240.8273
10.0,10,240.848166
-10.0,10,240.869726
5.0,10,240.891231
-7.0,10,240.913971
2.0,10,240.942044
10.0,10,240.970295
5.0,10,240.993517
-2.0,10,241.01504
0.5,10,241.037
10.0,10,241.058434
5.0,10,241.080755
10.0,10,241.103915
-8.0,10,241.125565
3.5,10,241.146151
10.0,10,241.16676
7.0,10,241.187709
-5.0,10,241.207772
-5.0,10,241.227691
10.0,10,241.24744
7.0,10,241.267221
5.0,10,241.289724
7.0,10,241.311327
-2.0,10,241.331813
10.0,10,241.351961
5.0,10,241.372327
2.0,10,241.392503
-10.0,10,241.413092
5.0,10,241.432815
4.0,10,241.452963
4.0,10,241.473109
10.0,10,241.493214
5.0,10,241.513537
4.0,10,241.533484
1.0,10,241.553938
2.0,10,241.575341
-14.0,10,241.595983
5.0,10,241.616738
5.0,10,241.639302
10.0,10,241.661354
-2.5,10,241.68459
10.0,10,241.70929
10.0,10,241.732719
10.0,10,241.757509
-14.0,10,241.780554
5.0,10,241.80279
5.0,10,241.82408
5.0,10,241.845315
3.5,10,241.866839
5.0,10,241.888591
10.0,10,241.911392
-7.0,10,241.933071
10.0,10,241.957812
1.0,10,241.982037
3.5,10,242.005364
-17.0,10,242.026802
10.0,10,242.049324
-10.0,10,242.071546
5.0,10,242.093107
10.0,10,242.114524
2.0,10,242.135973
-1.0,10,242.157758
10.0,10,242.179385
10.0,10,242.200647
-10.0,10,242.222128
5.0,10,242.243317
10.0,10,242.265123
-10.0,10,242.286875
10.0,10,242.308246
10.0,10,242.330158
7.0,10,242.35194
5.0,10,242.373464
10.0,10,242.394886
10.0,10,242.417229
5.0,10,242.438071
10.0,10,242.458257
2.0,10,242.478908
10.0,10,242.500149
3.5,10,242.520963
-2.0,10,242.541749
2.0,10,242.56272
10.0,10,242.583387
-10.0,10,242.60374
2.0,10,242.624811
2.0,10,242.646133
10.0,10,242.666759
-5.0,10,242.688687
-10.0,10,242.709454
1.0,10,242.730491
-7.0,10,242.752715
-2.0,10,242.774515
-2.0,10,242.797145
3.5,10,242.819339
-8.5,10,242.841101
-20.0,10,242.862422
10.0,10,242.883902
10.0,10,242.905981
-14.0,10,242.927194
5.0,10,242.947998
-5.5,10,242.969193
3.5,10,242.990514
-7.0,10,243.011327
-10.0,10,243.032208
-2.0,10,243.052975
-14.0,10,243.073798
-7.0,10,243.09481
10.0,10,243.115675
-7.0,10,243.137515
5.0,10,243.158313
10.0,10,243.179561
5.0,10,243.200521
5.0,10,246.083107
10.0,10,246.103997
10.0,10,246.132902
10.0,10,246.167649
-10.0,10,246.195278
-8.5,10,246.222441
10.0,10,246.244365
10.0,10,246.272493
-1.0,10,246.301056
2.0,10,246.324498
2.0,10,246.346007
4.0,10,246.367939
-4.0,10,246.390375
5.0,10,246.412204
2.0,10,246.434649
0.5,10,246.457307
10.0,10,246.479631
-10.0,10,246.50163
5.0,10,246.523295
10.0,10,246.54469
7.0,10,246.566707
-14.0,10,246.594109
1.0,10,246.620091
5.0,10,246.640495
10.0,10,246.661382
5.0,10,246.682704
5.0,10,246.704016
10.0,10,246.725442
-1.0,10,246.746114
10.0,10,246.768079
1.0,10,246.789501
10.0,10,246.810199
10.0,10,246.830188
-2.0,10,246.85008
5.0,10,246.870251
3.5,10,246.890355
5.0,10,246.911098
10.0,10,246.931542
10.0,10,246.959086
5.0,10,246.985982
10.0,10,247.006385
10.0,10,247.027037
10.0,10,247.048873
1.0,10,247.07189
0.5,10,247.095615
-11.0,10,247.121178
10.0,10,247.152788
10.0,10,247.181892
7.0,10,247.211206
10.0,10,247.232118
0.5,10,247.254076
10.0,10,247.275266
5.0,10,247.296321
-2.0,10,247.320122
10.0,10,247.342862
5.0,10,247.36531
10.0,10,247.388994
10.0,10,247.411856
10.0,10,247.434987
-10.0,10,247.459555
10.0,10,247.483012
7.0,10,247.507
2.0,10,247.530133
10.0,10,247.553604
5.0,10,247.577585
5.0,10,247.600837
-4.0,10,247.62376
-10.0,10,247.645956
10.0,10,247.667892
3.5,10,247.69028
-10.0,10,247.712538
10.0,10,247.73448
5.0,10,247.757725
-8.5,10,247.780045
10.0,10,247.802049
10.0,10,247.824632
10.0,10,247.846802
10.0,10,247.869884
10.0,10,247.892766
3.5,10,247.916488
10.0,10,247.93955
-8.0,10,247.962826
-11.0,10,247.985673
-4.0,10,248.008152
-2.0,10,248.031681
1.0,10,248.056012
10.0,10,248.07914
3.5,10,248.102053
-4.0,10,248.125162
-10.0,10,248.147919
7.0,10,248.171071
10.0,10,248.19236
10.0,10,248.213886
0.5,10,248.234627
3.5,10,248.256961
1.0,10,248.278511
10.0,10,248.2999
10.0,10,248.32132
10.0,10,248.341835
-8.5,10,248.36221
-8.5,10,248.382546
10.0,10,248.403216
10.0,10,248.424478
-8.0,10,248.445206
7.0,10,248.465809
5.0,10,248.48659
5.0,10,248.507493
-10.0,10,248.527972
7.0,10,248.549544
10.0,10,248.572034
1.0,10,248.593243
-2.0,10,248.614479
-1.0,10,248.636292
2.0,10,248.657912
7.0,10,248.679924
-20.0,10,248.700261
10.0,10,248.72086
2.0,10,248.741076
10.0,10,248.761856
4.0,10,248.782534
5.0,10,248.803103
-4.0,10,248.823333
10.0,10,248.84958
5.0,10,248.884892
5.0,10,248.910515
10.0,10,248.931367
10.0,10,248.952789
10.0,10,248.97375
5.0,10,248.99477
5.0,10,249.01571
10.0,10,249.037538
5.0,10,249.0587
5.0,10,249.080134
-10.0,10,249.10259
10.0,10,249.123723
10.0,10,249.145047
5.0,10,249.166043
-7.0,10,249.187306
10.0,10,249.208487
3.5,10,249.229421
2.0,10,249.250305
10.0,10,249.271828
-4.0,10,249.293423
10.0,10,249.315196
10.0,10,249.335906
10.0,10,249.356312
10.0,10,249.377192
5.0,10,249.398054
10.0,10,249.420398
10.0,10,249.441323
1.0,10,249.462592
1.0,10,249.483211
10.0,10,249.504343
10.0,10,249.525313
10.0,10,249.545868
7.0,10,249.566907
10.0,10,249.587587
-8.0,10,249.608572
5.0,10,249.62962
0.5,10,249.651241
-2.5,10,249.678816
-8.5,10,249.706496
7.0,10,249.72959
-2.0,10,249.750528
-10.0,10,249.771896
-8.5,10,249.794082
10.0,10,249.815804
10.0,10,249.837676
3.5,10,249.859205
2.0,10,249.880734
7.0,10,249.902458
10.0,10,249.924316
10.0,10,249.945766
4.0,10,249.967391
5.0,10,249.989049
4.0,10,250.010315
5.0,10,250.032104
-2.0,10,250.0539
10.0,10,250.075535
10.0,10,250.097128
-11.0,10,250.118796
-7.0,10,250.139851
10.0,10,250.160939
5.0,10,250.182551
10.0,10,250.203735
7.0,10,250.224729
5.0,10,250.246266
5.0,10,250.267678
10.0,10,250.289158
5.0,10,250.311321
5.0,10,250.332749
5.0,10,250.354091
-8.0,10,250.375637
-11.0,10,250.396907
5.0,10,250.419138
5.0,10,250.440574
5.0,10,250.461327
4.0,10,250.482468
-7.0,10,250.504303
-20.0,10,250.525564
3.5,10,250.546631
10.0,10,250.56765
5.0,10,250.589429
1.0,10,250.610807
10.0,10,250.631785
-7.0,10,253.395603
5.0,10,253.41657
5.0,10,253.436835
5.0,10,253.456916
-20.0,10,253.47829
10.0,10,253.499436
3.5,10,253.520954
5.0,10,253.5421
5.0,10,253.56308
5.0,10,253.584337
7.0,10,253.605393
5.0,10,253.627015
-7.0,10,253.648277
-8.0,10,253.669396
10.0,10,253.690045
10.0,10,253.711045
10.0,10,253.731325
-2.0,10,253.752604
10.0,10,253.77371
1.0,10,253.794824
5.0,10,253.815801
5.0,10,253.836839
-8.0,10,253.85856
-10.0,10,253.879819
7.0,10,253.900875
5.0,10,253.922148
5.0,10,253.943273
-2.5,10,253.964144
-10.0,10,253.985558
5.0,10,254.006778
10.0,10,254.027862
0.5,10,254.04911
-14.0,10,254.07052
5.0,10,254.091519
10.0,10,254.112736
5.0,10,254.134103
2.0,10,254.155353
-5.5,10,254.176435
-1.0,10,254.197195
10.0,10,254.218295
10.0,10,254.239107
10.0,10,254.259587
10.0,10,254.281154
5.0,10,254.303505
5.0,10,254.324569
5.0,10,254.346227
5.0,10,254.367073
1.0,10,254.387789
10.0,10,254.40908
2.0,10,254.430777
5.0,10,254.451723
5.0,10,254.472701
-20.0,10,254.493859
-5.0,10,254.515164
4.0,10,254.53628
10.0,10,254.557388
5.0,10,254.578605
2.0,10,254.599633
10.0,10,254.621834
10.0,10,254.642779
10.0,10,254.664079
5.0,10,254.685123
5.0,10,254.705776
10.0,10,254.726688
5.0,10,254.74772
5.0,10,254.770548
4.0,10,254.791363
10.0,10,254.812791
5.0,10,254.833426
5.0,10,254.854426
5.0,10,254.875051
5.0,10,254.895828
5.0,10,254.917415
5.0,10,254.938351
10.0,10,254.958718
5.0,10,254.979672
-1.0,10,255.00084
5.0,10,255.022169
5.0,10,255.043482
2.0,10,255.064907
-1.0,10,255.085362
10.0,10,255.106432
-1.0,10,255.127503
10.0,10,255.148854
-10.0,10,255.170143
0.5,10,255.190009
5.0,10,255.209605
10.0,10,255.229865
-2.5,10,255.251236
7.0,10,255.272931
-4.0,10,255.294227
10.0,10,255.315665
-1.0,10,255.344237
-1.0,10,255.375535
7.0,10,255.396602
10.0,10,255.418696
10.0,10,255.440011
-5.5,10,255.461093
-10.0,10,255.482094
5.0,10,255.503618
5.0,10,255.524535
10.0,10,255.54643
10.0,10,255.56747
10.0,10,255.588445
10.0,10,255.609513
10.0,10,255.629888
5.0,10,255.649876
4.0,10,255.670044
10.0,10,255.6901
5.0,10,255.709897
5.0,10,255.72987
-11.0,10,255.749963
3.5,10,255.770414
5.0,10,255.790063
5.0,10,255.810028
4.0,10,255.829967
-5.5,10,255.850417
10.0,10,256.312746
-7.0,10,256.33676
5.0,10,256.358518
10.0,10,256.380226
10.0,10,256.401941
5.0,10,256.423535
7.0,10,256.445175
-5.0,10,256.466212
10.0,10,256.487589
10.0,10,256.508883
10.0,10,256.530562
10.0,10,256.551793
-10.0,10,256.573904
10.0,10,256.595573
-14.0,10,256.616516
-10.0,10,256.637866
-2.0,10,256.65957
-14.0,10,256.680911
-10.0,10,256.702276
0.5,10,256.723847
10.0,10,256.744689
-5.5,10,256.766962
10.0,10,256.788772
-20.0,10,256.810637
10.0,10,256.831817
5.0,10,256.852772
-10.0,10,256.873825
10.0,10,256.894499
-10.0,10,256.916125
10.0,10,256.936695
3.5,10,256.957504
5.0,10,256.978339
-2.5,10,256.999485
1.0,10,257.020484
10.0,10,257.041256
-5.5,10,257.061962
1.0,10,257.082999
-7.0,10,257.104212
5.0,10,257.125536
5.0,10,257.147222
10.0,10,257.168319
4.0,10,257.190116
10.0,10,257.211781
-10.0,10,257.233187
-2.5,10,257.254507
10.0,10,257.276247
10.0,10,257.297434
-7.0,10,257.321651
5.0,10,257.342436
-5.0,10,257.363481
5.0,10,257.384175
4.0,10,257.405286
10.0,10,257.4266
10.0,10,257.447236
10.0,10,257.468102
7.0,10,257.488934
10.0,10,257.509998
5.0,10,257.530277
10.0,10,257.552402
5.0,10,257.573517
-2.0,10,257.594068
10.0,10,257.615157
4.0,10,257.635914
10.0,10,257.65717
10.0,10,257.678521
5.0,10,257.701216
2.0,10,257.722215
0.5,10,257.743111
10.0,10,257.764196
5.0,10,257.785318
10.0,10,257.806368
10.0,10,257.827356
10.0,10,257.848173
10.0,10,257.868915
10.0,10,257.889539
5.0,10,257.911046
5.0,10,257.931803
10.0,10,257.952205
5.0,10,257.972984
10.0,10,257.994116
-8.0,10,258.015605
5.0,10,258.036538
-8.5,10,258.058339
10.0,10,258.08024
5.0,10,258.102752
5.0,10,258.124353
5.0,10,258.146076
0.5,10,258.167624
10.0,10,260.940535
5.0,10,260.961133
-10.0,10,260.981727
10.0,10,261.002876
10.0,10,261.023677
10.0,10,261.044563
5.0,10,261.065304
10.0,10,261.086537
-1.0,10,261.10759
1.0,10,261.128464
5.0,10,261.149326
-10.0,10,261.170249
