#{"t_start": 1746049844.9104855, "env_id": "None"}
r,l,t
1.0,3,948.27957
1.0,3,948.295923
1.0,4,948.314553
1.0,3,948.338103
-1.0,1,948.345474
1.0,7,948.392772
1.0,1,948.400661
1.0,4,948.428577
-1.0,1,948.436372
1.0,4,948.461505
1.0,1,948.470027
1.0,2,948.485453
-1.0,7,948.537811
-1.0,1,948.546137
1.0,4,948.564655
-1.0,8,948.610509
-1.0,3,948.633037
1.0,2,948.642282
-1.0,2,948.657422
1.0,3,948.674289
-1.0,4,948.699407
1.0,10,948.762352
1.0,2,948.777458
1.0,2,948.795781
1.0,1,948.807219
1.0,6,948.845724
1.0,4,948.878339
1.0,1,948.886712
1.0,1,948.896173
1.0,2,948.911004
1.0,1,948.919582
1.0,6,948.948388
1.0,4,948.961143
1.0,6,948.989035
1.0,10,949.051418
1.0,1,949.059147
1.0,3,949.07714
1.0,2,949.094472
1.0,1,949.104338
1.0,2,949.113219
1.0,6,949.141912
1.0,1,949.151581
1.0,1,949.15957
1.0,4,949.184573
1.0,1,949.193299
1.0,3,949.218894
1.0,1,949.228085
1.0,4,949.26075
1.0,5,949.300753
1.0,4,949.324391
1.0,1,949.332302
-0.5,10,949.39699
-0.5,10,949.447714
-1.0,6,949.680838
1.0,6,949.711336
1.0,2,949.720298
1.0,2,949.738373
1.0,5,949.7775
-1.0,1,949.785453
1.0,3,949.807733
1.0,5,949.83318
-1.0,1,949.840387
1.0,4,949.858906
1.0,1,949.866479
1.0,4,949.890326
1.0,1,949.897846
1.0,2,949.913241
1.0,3,949.929938
1.0,3,949.953815
1.0,1,949.963852
1.0,1,949.971751
-1.0,4,949.995564
1.0,6,950.028047
1.0,1,950.036049
-1.0,4,950.060333
1.0,3,950.071226
1.0,3,950.094097
1.0,5,950.119692
1.0,2,950.134494
1.0,2,950.143127
1.0,1,950.150663
1.0,3,950.167284
-0.5,10,950.22365
1.0,1,950.232294
1.0,2,950.241556
1.0,1,950.248735
1.0,6,950.29769
1.0,2,950.313137
1.0,2,950.322863
1.0,7,950.369603
1.0,7,950.415609
1.0,6,950.461198
-0.5,10,950.525437
1.0,6,950.552135
1.0,4,950.578401
1.0,1,950.586118
1.0,5,950.624703
1.0,2,950.640084
1.0,1,950.647416
1.0,1,950.654932
1.0,1,950.669484
1.0,2,950.685877
1.0,1,950.694614
-1.0,1,950.702902
-1.0,2,950.718894
1.0,5,950.745083
1.0,3,950.768499
-0.5,10,950.822934
1.0,1,950.837205
-1.0,1,950.851178
1.0,6,950.872527
-1.0,2,950.895019
-0.5,10,950.954966
1.0,5,950.991984
1.0,2,951.008219
1.0,2,951.023173
1.0,2,951.032539
-1.0,2,951.041608
1.0,3,951.058896
1.0,7,951.098639
1.0,2,951.114013
1.0,4,951.133485
-1.0,1,951.141226
1.0,4,951.16522
-1.0,5,951.201748
1.0,5,951.233342
1.0,8,951.274172
1.0,2,951.29072
1.0,6,951.337012
-1.0,2,951.352742
1.0,6,951.398598
-1.0,1,951.406584
-1.0,2,951.416075
1.0,7,951.449188
-0.5,10,951.50644
1.0,5,951.540239
1.0,5,951.559252
1.0,6,951.598265
1.0,1,951.606077
1.0,1,951.613424
1.0,10,951.672989
1.0,2,951.689476
1.0,1,951.697167
1.0,1,951.705374
-1.0,2,951.72156
1.0,3,951.745409
1.0,7,951.778913
1.0,10,951.828454
-0.5,10,951.879232
1.0,5,954.671975
1.0,5,954.704928
1.0,3,954.726264
1.0,3,954.753165
1.0,1,954.762586
1.0,3,954.7846
1.0,1,954.7937
1.0,9,954.84858
1.0,4,954.88599
1.0,1,954.895328
1.0,3,954.916161
1.0,4,954.954128
1.0,3,954.982992
1.0,3,955.010124
-1.0,3,955.037879
1.0,5,955.083315
-1.0,1,955.092981
1.0,1,955.102061
1.0,3,955.122163
1.0,5,955.180164
1.0,4,955.204009
1.0,5,955.256226
1.0,6,955.306585
1.0,3,955.327473
1.0,1,955.337141
-1.0,1,955.34776
1.0,6,955.396411
1.0,2,955.415317
1.0,1,955.424717
1.0,2,955.444204
1.0,9,955.496849
1.0,7,955.557416
1.0,1,955.566621
1.0,4,955.596659
1.0,8,955.643719
1.0,3,955.672207
1.0,7,955.732464
1.0,6,955.780992
-1.0,2,955.800007
-1.0,1,955.809576
1.0,4,955.829707
1.0,4,955.87581
-0.5,10,955.93911
1.0,3,955.960436
1.0,1,955.96944
1.0,3,955.998029
1.0,6,956.02269
1.0,1,956.031875
1.0,2,956.051205
1.0,3,956.081516
1.0,2,956.101943
1.0,3,956.125001
-1.0,1,956.135363
-1.0,1,956.145126
-1.0,2,956.166254
1.0,3,956.189122
1.0,3,956.212002
1.0,4,956.244815
1.0,7,956.30099
1.0,6,956.348943
1.0,1,956.358217
1.0,4,956.380248
1.0,1,956.389356
1.0,2,956.415639
1.0,5,956.454363
1.0,4,956.477033
1.0,1,956.486351
1.0,2,956.505011
-1.0,1,956.513975
-1.0,4,956.528224
1.0,7,956.577469
1.0,2,956.601814
1.0,1,956.611223
1.0,1,956.620738
-1.0,1,956.630237
1.0,1,956.640315
-1.0,1,956.649239
1.0,6,956.734311
1.0,9,956.795015
1.0,7,956.836771
1.0,2,956.855473
1.0,3,956.883088
1.0,3,956.904417
1.0,4,956.941046
1.0,4,956.955606
1.0,6,956.989933
-1.0,1,957.005243
1.0,6,957.047159
1.0,7,957.089754
1.0,6,957.135424
1.0,1,957.150548
-1.0,2,957.168802
1.0,4,957.197824
1.0,1,957.20661
-1.0,2,957.224908
-1.0,2,957.243875
-1.0,1,957.25291
1.0,3,957.279358
1.0,4,957.317509
1.0,2,957.328997
1.0,1,957.344513
1.0,1,957.353812
-1.0,5,957.38509
-1.0,3,957.405746
1.0,1,957.421188
-0.5,10,957.484086
1.0,2,957.511288
-1.0,1,957.520612
-1.0,2,957.538988
1.0,3,957.558662
1.0,8,957.601876
1.0,3,957.62267
1.0,1,957.632135
1.0,1,957.641767
1.0,4,957.670084
1.0,3,957.69015
1.0,1,957.699059
1.0,3,957.726218
1.0,5,957.74918
1.0,3,957.776786
1.0,4,957.806916
1.0,2,957.826203
1.0,2,957.844925
1.0,5,957.876209
-1.0,1,957.885008
-1.0,2,957.903015
1.0,7,957.952254
1.0,2,957.963247
-1.0,2,957.981712
1.0,2,957.999345
1.0,3,958.025938
1.0,4,958.055572
1.0,2,958.066995
1.0,4,958.097741
1.0,1,958.107507
-1.0,8,958.158699
1.0,1,958.168255
1.0,6,958.208404
-1.0,1,958.218688
1.0,1,958.227406
1.0,6,958.275133
1.0,1,958.285171
1.0,3,958.297691
1.0,4,958.320834
1.0,9,958.387269
1.0,1,958.396508
-1.0,1,958.406261
1.0,4,958.435881
1.0,9,958.487982
1.0,1,958.498084
1.0,2,958.510032
1.0,8,958.584579
1.0,2,958.603253
1.0,1,958.61296
-1.0,1,958.623177
1.0,2,958.643356
1.0,2,958.662042
1.0,9,958.730088
-1.0,2,958.741304
1.0,1,958.749992
1.0,2,958.76125
1.0,6,958.787277
1.0,4,958.830465
1.0,4,958.859672
1.0,1,958.868569
1.0,1,958.883957
1.0,2,958.902196
1.0,1,958.911141
-1.0,9,958.977896
1.0,6,959.034379
1.0,4,959.053112
-1.0,3,959.077683
1.0,4,959.10758
1.0,1,959.116804
-1.0,4,959.132549
1.0,10,959.197678
1.0,3,959.226848
-1.0,1,959.235665
-0.5,10,959.281592
1.0,4,959.311871
1.0,7,959.369396
1.0,2,959.38802
1.0,2,959.406285
1.0,1,959.414913
1.0,10,959.486618
1.0,1,959.495216
1.0,2,959.514086
-1.0,3,959.535181
1.0,4,959.557086
1.0,3,959.577727
1.0,3,959.605865
-1.0,4,959.643026
1.0,1,959.652041
1.0,3,959.672576
1.0,2,959.683129
1.0,6,959.715904
1.0,1,959.72525
1.0,3,959.751963
-1.0,4,959.781913
1.0,1,959.791143
1.0,1,959.800062
-1.0,8,959.853322
1.0,1,959.863306
1.0,8,959.923105
-1.0,3,959.943945
1.0,2,959.955415
1.0,2,959.9737
1.0,2,959.991117
-1.0,1,960.00031
1.0,5,960.044932
1.0,2,960.063067
-1.0,1,960.073154
1.0,1,960.082651
1.0,5,960.129209
1.0,2,960.14814
-1.0,1,960.157653
1.0,4,960.194536
1.0,3,960.214732
1.0,4,960.237325
1.0,5,960.267003
1.0,3,960.29402
1.0,1,960.303218
1.0,9,960.364196
1.0,4,960.400611
1.0,3,960.420549
1.0,7,960.4701
-1.0,4,960.491637
-0.5,10,960.560508
1.0,4,960.596287
1.0,1,960.605526
-1.0,6,960.653248
-1.0,4,960.67464
1.0,3,960.709539
1.0,8,960.751127
-0.5,10,960.81101
-1.0,3,960.84732
-1.0,2,960.875309
1.0,8,960.933476
-1.0,3,960.953907
1.0,4,960.990734
1.0,4,961.020164
1.0,4,961.041985
-0.5,10,961.1023
1.0,1,961.11278
-1.0,4,961.135616
1.0,6,961.178586
1.0,1,961.188298
1.0,4,961.210533
1.0,1,961.219325
-1.0,1,961.228795
1.0,1,961.238825
-1.0,4,961.268215
1.0,3,961.295747
1.0,6,961.335218
-1.0,1,961.344983
-1.0,1,961.355288
-0.5,10,961.402593
1.0,1,961.411947
1.0,1,961.420922
1.0,5,961.452643
1.0,1,961.461186
1.0,6,961.508675
1.0,6,961.556062
-1.0,2,961.581957
1.0,1,961.591435
1.0,4,961.613955
-0.5,10,961.67487
1.0,4,961.711845
-1.0,1,961.720407
1.0,4,961.749722
-1.0,2,961.768784
1.0,7,961.834255
1.0,3,961.861758
1.0,5,961.906805
1.0,2,961.918463
1.0,5,961.955299
1.0,1,961.964023
1.0,4,961.993676
1.0,8,962.046094
1.0,3,962.074436
-1.0,2,962.086064
1.0,6,962.127231
1.0,2,962.13912
1.0,4,962.168631
1.0,1,962.177849
1.0,1,962.187231
1.0,2,962.197886
1.0,7,962.253757
1.0,6,962.292907
1.0,2,962.303153
-1.0,1,962.311657
1.0,6,962.344372
1.0,6,962.377344
1.0,2,962.395979
1.0,1,962.406374
1.0,2,962.42444
-1.0,5,962.463041
1.0,3,962.47687
1.0,7,962.511941
1.0,3,962.532001
-1.0,1,962.541587
1.0,3,962.570361
1.0,6,962.612204
1.0,3,962.641009
1.0,2,962.652332
1.0,3,962.673004
1.0,4,962.686783
1.0,4,962.710001
1.0,1,962.718682
-1.0,1,962.728149
-1.0,4,962.752228
1.0,2,962.771472
1.0,1,962.780211
1.0,7,962.838649
1.0,5,962.884486
1.0,5,962.922588
-1.0,1,962.932422
1.0,5,962.970684
1.0,1,962.98056
1.0,1,962.989831
1.0,3,963.009646
-1.0,5,963.047787
-1.0,5,963.079537
1.0,3,963.107226
1.0,7,963.148982
1.0,9,963.202509
1.0,3,963.229705
-1.0,1,963.238793
-1.0,2,963.249363
1.0,1,963.258864
1.0,2,963.276753
1.0,3,963.288815
-1.0,1,963.297755
1.0,5,963.328925
1.0,5,963.361576
1.0,4,963.384129
1.0,8,963.441592
-1.0,4,963.46948
1.0,5,963.499685
1.0,3,963.511786
1.0,4,963.534098
1.0,7,963.561598
1.0,7,963.609744
1.0,3,963.635975
-1.0,3,963.664217
1.0,4,963.702564
-1.0,1,963.711765
1.0,4,963.747333
1.0,1,963.756389
1.0,3,963.768369
1.0,7,963.810939
1.0,3,963.838329
1.0,3,963.859088
1.0,1,963.867699
1.0,4,963.903015
1.0,4,963.932417
1.0,4,963.955508
1.0,1,963.96466
1.0,2,963.984437
1.0,2,964.001971
-1.0,1,964.011467
-1.0,4,964.033699
1.0,1,964.042716
-1.0,5,964.066925
1.0,5,964.123686
1.0,1,964.133375
1.0,4,964.17057
1.0,3,964.2033
1.0,7,964.257329
1.0,5,964.285823
1.0,3,964.305484
1.0,3,964.333175
-1.0,7,964.374857
1.0,1,964.384241
1.0,1,964.393857
1.0,5,964.425996
1.0,8,964.481165
1.0,8,964.552584
-0.5,10,964.612016
1.0,2,964.629829
1.0,1,964.637984
-0.5,10,964.727484
-1.0,1,964.73765
1.0,1,964.747197
-1.0,4,964.769533
-0.5,10,964.851393
1.0,1,964.859897
1.0,5,964.883863
1.0,3,964.902191
1.0,8,964.967402
1.0,6,965.008837
-1.0,1,965.017138
1.0,1,965.025974
1.0,4,965.054604
1.0,4,965.076979
1.0,1,965.086263
1.0,3,965.121841
1.0,2,965.133189
-1.0,1,965.141685
1.0,5,965.179319
1.0,1,965.188794
-1.0,3,965.224101
1.0,6,965.277938
1.0,1,965.287858
1.0,3,965.308749
-1.0,3,965.328988
1.0,1,965.338164
1.0,1,965.347762
1.0,5,965.377914
1.0,5,965.394409
1.0,9,965.45987
1.0,7,965.502735
-1.0,2,965.520914
1.0,1,965.529592
-1.0,1,965.538569
1.0,1,965.548944
1.0,2,965.561228
1.0,7,965.614497
1.0,3,965.64356
-1.0,2,965.663658
1.0,1,965.673537
1.0,3,965.697294
1.0,4,965.748063
1.0,3,965.782501
1.0,6,965.834469
1.0,1,965.844902
1.0,7,965.904686
1.0,3,965.92619
1.0,1,965.935279
1.0,4,965.965552
-1.0,2,965.983784
1.0,10,966.040328
1.0,4,966.078319
1.0,2,966.097604
1.0,6,966.144553
1.0,3,966.157708
1.0,3,966.185697
1.0,1,966.195865
1.0,3,966.216324
-1.0,1,966.224623
1.0,4,966.246183
1.0,1,966.256582
1.0,3,966.276519
1.0,1,966.284917
1.0,4,966.313772
1.0,1,966.32359
1.0,1,966.332645
1.0,8,966.385017
1.0,7,966.441926
1.0,1,966.450626
1.0,4,966.48029
1.0,2,966.491647
1.0,7,966.548506
1.0,4,966.578198
1.0,1,966.587904
-1.0,1,966.597311
1.0,1,966.606948
-1.0,3,966.634736
1.0,2,966.645657
1.0,3,966.673607
-1.0,3,966.686237
1.0,4,966.723355
1.0,1,966.732748
1.0,4,966.762253
1.0,2,966.77368
1.0,8,966.828146
1.0,2,966.8462
-1.0,1,966.856695
-1.0,1,966.865476
-1.0,1,966.874191
1.0,1,966.882804
1.0,9,966.949953
1.0,4,966.979037
-1.0,4,967.014947
1.0,2,967.026237
1.0,4,967.048615
-0.5,10,967.119376
-1.0,5,967.159734
1.0,1,967.169996
-1.0,1,967.179672
1.0,1,967.189129
1.0,1,967.200226
1.0,2,967.219985
1.0,4,967.243076
1.0,6,967.285343
1.0,1,967.295479
1.0,4,967.326259
1.0,1,967.335498
1.0,2,967.346922
1.0,1,967.356638
-0.5,10,967.412407
-1.0,1,967.422572
1.0,1,967.432583
1.0,5,967.449523
-1.0,3,967.471232
-1.0,1,967.4805
1.0,3,967.501073
1.0,3,967.520609
1.0,2,967.540275
1.0,5,967.564832
1.0,6,967.613811
1.0,5,967.646219
1.0,3,967.671772
1.0,5,967.701431
-1.0,1,967.711966
1.0,1,967.720334
1.0,7,967.762736
1.0,5,967.787908
1.0,1,967.796924
-1.0,4,967.829171
1.0,5,967.863642
-1.0,1,967.87288
1.0,7,967.915619
1.0,4,967.937414
1.0,5,967.978902
1.0,1,967.989024
1.0,3,968.009072
1.0,3,968.021429
-1.0,2,968.039845
1.0,2,968.058985
1.0,7,968.107428
1.0,3,968.135759
1.0,4,968.173564
1.0,5,968.202594
1.0,1,968.210675
-1.0,4,968.244067
1.0,4,968.272265
1.0,6,968.30504
1.0,4,968.340919
1.0,2,968.358957
1.0,3,968.379582
-1.0,1,968.387974
1.0,5,968.420418
1.0,5,968.442883
1.0,6,968.490727
-1.0,2,968.508967
-1.0,3,968.536397
-1.0,2,968.547338
1.0,4,968.576732
-1.0,1,968.585705
-1.0,1,968.594474
1.0,5,968.63333
1.0,8,968.668215
1.0,3,968.694921
1.0,7,968.752697
-1.0,1,968.761193
-1.0,2,968.779702
1.0,1,968.787293
1.0,1,968.794963
1.0,6,968.836779
-1.0,1,968.845916
-0.5,10,968.885168
1.0,5,968.925068
1.0,6,968.958174
1.0,1,968.967296
-1.0,4,969.004574
1.0,10,969.066616
-1.0,2,969.085324
1.0,4,969.115375
1.0,8,969.158815
1.0,2,969.170892
1.0,4,969.2072
1.0,10,969.261296
1.0,3,969.280268
1.0,5,969.324893
1.0,7,969.351668
1.0,3,969.37069
1.0,4,969.399359
1.0,3,969.418404
1.0,5,969.462939
1.0,2,969.4821
-0.5,10,969.540967
1.0,1,969.551
1.0,1,969.559971
1.0,3,969.580909
-1.0,1,969.590017
1.0,10,969.667017
-1.0,6,969.708262
1.0,1,969.717309
-1.0,3,969.745347
1.0,6,969.792335
1.0,2,969.810636
1.0,4,973.062047
1.0,2,973.081011
1.0,1,973.091485
1.0,1,973.101174
1.0,2,973.119165
1.0,4,973.1559
1.0,4,973.193392
-1.0,1,973.202609
1.0,1,973.21207
-1.0,2,973.230491
1.0,1,973.240225
1.0,5,973.272574
1.0,2,973.290369
1.0,3,973.311514
1.0,5,973.335303
1.0,7,973.39276
-1.0,3,973.40571
1.0,3,973.426314
-1.0,1,973.435288
1.0,3,973.463386
1.0,4,973.493063
1.0,1,973.502354
1.0,3,973.515908
1.0,1,973.525203
1.0,4,973.563245
1.0,4,973.586028
1.0,1,973.594776
1.0,6,973.629383
-0.5,10,973.685638
1.0,6,973.720919
1.0,1,973.729888
1.0,9,973.799374
1.0,1,973.809111
-0.5,10,973.875115
1.0,4,973.897633
-1.0,1,973.906824
1.0,7,973.942997
1.0,3,973.970673
1.0,3,973.983802
1.0,1,973.992618
1.0,3,974.014555
-0.5,10,974.077591
1.0,5,974.110071
1.0,5,974.141743
1.0,4,974.177434
1.0,1,974.186018
-1.0,1,974.195387
1.0,5,974.241693
1.0,1,974.250673
1.0,5,974.291179
1.0,1,974.300748
1.0,1,974.310551
1.0,2,974.322393
-1.0,5,974.362757
1.0,2,974.381966
1.0,3,974.410665
1.0,8,974.470109
1.0,5,974.516617
-1.0,1,974.526124
1.0,1,974.535885
1.0,1,974.544738
1.0,5,974.592417
1.0,1,974.602323
-1.0,2,974.614035
-1.0,6,974.656085
1.0,2,974.675548
1.0,5,974.700921
1.0,1,974.709927
1.0,3,974.739506
-1.0,1,974.748614
1.0,8,974.816019
1.0,2,974.828521
1.0,1,974.837847
-1.0,1,974.847844
1.0,3,974.877282
1.0,1,974.885939
1.0,3,974.907231
1.0,1,974.916347
1.0,2,974.934699
-1.0,1,974.944254
1.0,1,974.954458
-1.0,2,974.972452
1.0,3,974.999819
1.0,2,975.011709
1.0,4,975.049698
1.0,4,975.07304
1.0,2,975.092405
1.0,2,975.111053
1.0,1,975.120531
1.0,7,975.172255
1.0,5,975.219517
1.0,4,975.249027
-1.0,3,975.269058
1.0,1,975.278476
1.0,4,975.31626
1.0,1,975.325371
1.0,1,975.33482
1.0,1,975.344758
1.0,3,975.357777
1.0,10,975.419582
-1.0,3,975.448052
1.0,2,975.468075
1.0,6,975.509413
1.0,1,975.518063
1.0,1,975.527743
1.0,7,975.572237
-1.0,3,975.592475
1.0,4,975.622638
1.0,2,975.641853
1.0,1,975.650738
1.0,8,975.719459
1.0,6,975.778875
1.0,1,975.789854
1.0,2,975.808745
-1.0,6,975.84905
1.0,1,975.858414
1.0,2,975.87682
1.0,10,975.957438
1.0,2,975.968856
1.0,10,976.042973
1.0,4,976.065483
1.0,10,976.139778
1.0,3,976.159922
1.0,4,976.197937
1.0,3,976.225609
1.0,1,976.235854
-1.0,3,976.249714
-1.0,6,976.291425
-1.0,1,976.301313
1.0,3,976.323188
1.0,1,976.332948
-1.0,1,976.342238
1.0,6,976.367663
1.0,5,976.41626
-1.0,9,976.469886
1.0,5,976.509105
1.0,3,976.543215
1.0,1,976.552145
1.0,5,976.583938
-1.0,1,976.593693
1.0,2,976.614344
1.0,4,976.6459
1.0,1,976.659995
1.0,1,976.674589
1.0,4,976.713228
1.0,1,976.723411
1.0,3,976.752015
1.0,4,976.784406
1.0,5,976.816308
1.0,5,976.856577
1.0,6,976.896746
1.0,3,976.91897
1.0,4,976.955778
-1.0,8,977.009792
1.0,5,977.055912
1.0,1,977.06468
1.0,2,977.09587
1.0,3,977.124057
1.0,10,977.20216
1.0,1,977.211416
-1.0,2,977.229839
1.0,1,977.239746
-1.0,3,977.270743
1.0,1,977.278424
-0.5,10,977.346194
1.0,6,977.378571
1.0,2,977.39767
1.0,3,977.418337
1.0,1,977.429209
-0.5,10,977.507133
-1.0,3,977.537938
1.0,4,977.574868
1.0,5,977.606724
1.0,1,977.615399
1.0,1,977.624273
1.0,1,977.632887
1.0,3,977.653986
1.0,1,977.663223
1.0,6,977.704598
1.0,8,977.756508
1.0,8,977.823173
1.0,3,977.843541
1.0,1,977.852422
1.0,4,977.882033
-1.0,1,977.891259
1.0,9,977.944899
-1.0,5,977.97692
1.0,4,977.991171
-1.0,1,978.000994
1.0,5,978.047423
1.0,3,978.061912
1.0,3,978.092104
1.0,2,978.113384
1.0,5,978.146266
1.0,3,978.177742
1.0,6,978.216033
-1.0,3,978.23816
1.0,3,978.259923
1.0,2,978.27925
1.0,2,978.299765
1.0,1,978.309692
1.0,2,978.321069
-1.0,1,978.32946
1.0,1,978.338471
-1.0,4,978.374555
1.0,1,978.383093
1.0,4,978.417811
-1.0,4,978.447179
1.0,4,978.468379
1.0,9,978.534902
1.0,1,978.544307
-1.0,1,978.553901
1.0,2,978.564798
-1.0,1,978.573802
1.0,1,978.582374
-1.0,5,978.624828
1.0,5,978.672599
1.0,1,978.681902
1.0,1,978.691522
1.0,3,978.731896
1.0,2,978.750841
1.0,3,978.789812
1.0,1,978.803657
1.0,1,978.812968
1.0,1,978.822847
1.0,4,978.865691
1.0,2,978.887367
-1.0,1,978.897074
1.0,4,978.920581
1.0,1,978.929717
-1.0,2,978.950812
1.0,3,978.972148
1.0,2,978.983794
1.0,1,978.993137
1.0,4,979.029821
1.0,2,979.049987
1.0,1,979.059178
1.0,1,979.068388
1.0,3,979.098788
1.0,8,979.135782
-0.5,10,979.227238
1.0,2,979.240589
1.0,6,979.282415
1.0,2,979.301531
1.0,3,979.314296
1.0,7,979.372188
1.0,7,979.415165
1.0,8,979.475082
1.0,6,979.527609
1.0,1,979.537925
1.0,1,979.547545
1.0,4,979.569004
1.0,5,979.593743
1.0,7,979.633398
1.0,3,979.66092
1.0,1,979.669796
1.0,3,979.697663
1.0,3,979.718146
1.0,4,979.747153
1.0,1,979.756778
1.0,7,979.812565
1.0,6,979.852652
1.0,2,979.870683
-0.5,10,979.953332
-1.0,7,980.003054
1.0,3,980.031076
1.0,7,980.08655
-1.0,1,980.095675
1.0,10,980.165619
1.0,1,980.173663
1.0,7,980.218209
-1.0,1,980.227245
1.0,8,980.289078
1.0,2,980.3051
1.0,4,980.327639
1.0,3,980.348225
1.0,3,980.368942
1.0,9,980.421717
-1.0,1,980.430794
1.0,7,980.48028
1.0,4,980.509021
1.0,6,980.540908
1.0,2,980.559304
1.0,6,980.614222
-1.0,6,980.656259
1.0,1,980.66509
1.0,7,980.70837
1.0,3,980.735924
1.0,3,980.757243
1.0,1,980.766885
1.0,1,980.776104
1.0,4,980.813934
1.0,1,980.822914
-1.0,4,980.838061
1.0,5,980.884665
1.0,1,980.893757
1.0,5,980.933152
1.0,1,980.942125
1.0,1,980.950653
1.0,2,980.96815
1.0,5,981.005922
1.0,7,981.055177
1.0,2,981.065515
1.0,1,981.074597
1.0,5,981.112191
-1.0,5,981.142519
1.0,1,981.151731
1.0,5,981.189796
1.0,1,981.198367
-1.0,3,981.219861
1.0,2,981.23021
-1.0,3,981.250528
-1.0,3,981.270365
1.0,1,981.279254
-1.0,4,981.316145
-1.0,5,981.347356
1.0,2,981.365853
1.0,3,981.38541
1.0,7,981.431844
-0.5,10,981.499892
-1.0,3,981.519998
-1.0,3,981.547004
-1.0,1,981.556133
1.0,1,981.565982
1.0,7,981.599996
1.0,3,981.626872
1.0,4,981.655682
1.0,6,981.694212
-1.0,3,981.715589
1.0,1,981.725461
1.0,7,981.767433
1.0,2,981.785882
-1.0,3,981.813251
1.0,7,981.853954
1.0,3,981.873918
1.0,6,981.920314
1.0,2,981.939372
1.0,1,981.948571
1.0,1,981.957757
1.0,4,981.980066
1.0,10,982.048204
1.0,6,982.088867
-1.0,3,982.116074
-1.0,1,982.125586
1.0,5,982.156611
1.0,7,982.214722
1.0,1,982.224096
1.0,6,982.279155
1.0,6,982.319267
-1.0,5,982.350418
1.0,3,982.371038
-1.0,1,982.380055
-1.0,2,982.398048
1.0,5,982.428118
-0.5,10,982.51143
1.0,9,982.572259
1.0,2,982.582755
1.0,2,982.601173
-1.0,3,982.628533
1.0,1,982.637214
-0.5,10,982.722296
1.0,1,982.731534
1.0,2,982.749156
-1.0,4,982.773476
-1.0,9,982.842881
1.0,3,982.876678
1.0,1,982.886065
1.0,4,982.928224
-1.0,1,982.937262
1.0,2,982.960565
1.0,3,982.974783
1.0,8,983.035187
1.0,1,983.045717
1.0,8,983.117402
1.0,3,983.145969
1.0,8,983.205055
1.0,10,983.26453
1.0,7,983.293213
1.0,2,983.308765
1.0,8,983.364001
1.0,5,983.388733
1.0,6,983.415534
1.0,3,983.432411
1.0,7,983.485252
1.0,2,983.500714
1.0,3,983.522872
-1.0,3,983.543098
1.0,7,983.587727
1.0,8,983.638378
1.0,3,983.658406
1.0,5,983.699038
1.0,1,983.706677
1.0,3,983.71653
1.0,7,983.764084
1.0,4,983.782544
-0.5,10,983.827795
1.0,5,983.8554
1.0,1,983.863484
1.0,4,983.881213
1.0,4,983.913132
1.0,5,983.926142
1.0,5,983.957911
1.0,1,983.965659
1.0,3,983.98328
1.0,8,984.034049
1.0,4,984.066555
1.0,2,984.091998
1.0,3,984.124456
-1.0,1,984.132852
-1.0,4,984.151734
1.0,3,984.161506
1.0,6,984.200021
-1.0,1,984.211569
1.0,4,984.242197
1.0,2,984.255359
-1.0,2,984.271726
1.0,3,984.298081
1.0,4,984.327392
1.0,4,984.35482
1.0,2,984.376279
1.0,4,984.400791
1.0,2,984.410945
-1.0,4,984.435553
1.0,3,984.459764
1.0,1,984.46754
1.0,1,984.475211
1.0,6,984.508423
1.0,2,984.517854
1.0,4,984.541898
1.0,1,984.549725
1.0,3,984.561502
1.0,5,984.591109
1.0,1,984.599459
1.0,2,984.61522
1.0,1,984.622643
-1.0,1,984.630744
1.0,5,984.644129
1.0,1,984.65132
1.0,3,984.661772
1.0,7,984.708432
1.0,6,984.760868
1.0,3,984.774245
1.0,1,984.782077
1.0,4,984.800286
1.0,1,984.807898
-1.0,1,984.815094
1.0,4,984.841332
-1.0,3,984.863089
1.0,1,984.870457
-1.0,1,984.878089
1.0,2,984.893131
1.0,1,984.901196
1.0,1,984.90937
1.0,8,984.938811
1.0,6,984.972224
-0.5,10,985.03881
1.0,2,985.058965
1.0,2,985.069552
1.0,2,985.080755
1.0,1,985.090105
1.0,3,985.11094
-1.0,1,985.120365
1.0,3,985.141229
1.0,3,985.170465
1.0,2,985.188625
1.0,6,985.2358
1.0,3,985.247243
-1.0,4,985.278135
1.0,3,985.300989
1.0,2,985.316438
-1.0,1,985.324329
1.0,2,985.332713
-1.0,1,985.340657
1.0,2,985.356632
1.0,1,985.364285
1.0,4,985.389154
1.0,5,985.40822
-1.0,1,985.417152
1.0,5,985.448964
1.0,1,985.46021
1.0,5,985.490966
1.0,10,985.584568
1.0,3,985.609005
-0.5,10,985.664082
1.0,9,985.719285
1.0,7,985.752603
1.0,2,985.762919
1.0,7,985.803004
1.0,1,985.812113
1.0,1,985.821213
1.0,3,985.84717
-1.0,1,985.856884
-0.5,10,985.911345
1.0,3,985.939643
1.0,1,985.951197
-1.0,2,985.968812
1.0,1,985.977518
1.0,1,985.984591
1.0,1,985.992171
1.0,5,986.023827
-1.0,2,986.043125
1.0,3,986.06839
1.0,5,986.09322
1.0,1,986.101037
1.0,1,986.109005
-0.5,10,986.165373
1.0,5,986.191153
-0.5,10,986.246819
1.0,2,986.263245
1.0,4,986.287755
1.0,8,986.328468
1.0,1,986.337802
1.0,4,986.367324
-0.5,10,986.417533
