#{"t_start": 1746049844.944246, "env_id": "None"}
r,l,t
-1.0,1,93.91383
-1.0,2,93.933672
1.0,1,93.943422
1.0,1,93.95367
-1.0,2,93.972471
1.0,1,93.9812
1.0,1,93.991631
1.0,1,94.001875
1.0,1,94.01242
-1.0,1,94.023505
-1.0,3,94.050868
1.0,1,94.062474
-1.0,2,94.084615
-1.0,2,94.105757
1.0,2,94.124993
1.0,2,94.14529
-1.0,1,94.154711
1.0,1,94.164473
-1.0,1,94.174754
1.0,1,94.184219
1.0,1,94.194248
-1.0,1,94.204872
1.0,2,94.22364
1.0,2,94.243072
1.0,1,94.254203
-1.0,2,94.273025
-1.0,2,94.292207
1.0,1,94.302526
1.0,1,94.312536
1.0,2,94.331732
1.0,1,94.342693
1.0,1,94.353541
-1.0,2,94.374262
1.0,1,94.384992
1.0,1,94.394287
-1.0,1,94.404863
-1.0,1,94.414385
1.0,1,94.425412
1.0,1,94.436068
-1.0,1,94.446328
-1.0,1,94.455958
-1.0,1,94.465242
-1.0,1,94.4753
1.0,3,94.502314
1.0,1,94.512013
-1.0,1,94.521989
-1.0,1,94.532228
-1.0,1,94.542161
1.0,1,94.552246
-1.0,2,94.571164
1.0,1,94.581909
1.0,2,94.600642
1.0,2,94.620948
1.0,1,94.630824
-1.0,1,94.640661
1.0,1,94.654221
1.0,1,94.665445
-1.0,1,94.676005
-1.0,1,94.685733
1.0,1,94.696343
-1.0,2,94.71924
1.0,2,94.740823
1.0,1,94.751052
-1.0,1,94.761456
-1.0,1,94.771244
1.0,1,94.781901
-1.0,1,94.791681
1.0,1,94.803986
1.0,1,94.816707
-1.0,1,94.82872
-1.0,1,94.839172
-1.0,1,94.850825
-1.0,1,94.860992
-1.0,1,94.871379
1.0,1,94.881525
1.0,1,94.89098
1.0,2,94.912804
-1.0,2,94.941091
-1.0,1,94.956853
1.0,2,94.980844
-1.0,1,94.991194
1.0,1,95.001833
1.0,2,95.02026
1.0,1,95.030914
1.0,2,95.050741
1.0,1,95.062004
1.0,1,95.072373
1.0,2,95.097132
1.0,1,95.108414
1.0,1,95.118587
1.0,4,95.158206
-1.0,1,95.169538
-1.0,1,95.179421
-1.0,1,95.187705
-1.0,1,95.197291
1.0,1,95.207299
1.0,1,95.216561
-1.0,1,95.226393
-1.0,1,95.236526
1.0,1,95.246652
-1.0,1,95.256219
-1.0,1,95.266252
-1.0,1,95.275147
1.0,1,95.285505
1.0,1,95.295443
-1.0,1,95.306574
-1.0,1,95.317462
1.0,1,95.327039
-1.0,1,95.337248
1.0,2,95.355723
1.0,1,95.365513
1.0,1,95.376307
1.0,1,95.386573
-1.0,1,95.397448
1.0,2,95.417859
1.0,1,95.427705
1.0,1,95.438337
1.0,3,95.468726
-1.0,2,95.487152
1.0,1,95.497159
1.0,1,95.506902
1.0,2,95.536052
-1.0,1,95.548913
1.0,1,95.562542
-1.0,2,95.582297
1.0,1,95.593205
1.0,2,95.62086
-1.0,2,95.642379
1.0,3,95.671439
1.0,1,95.680098
1.0,2,95.699187
1.0,1,95.708218
1.0,1,95.718146
-1.0,1,95.728504
1.0,3,95.758135
1.0,1,95.76818
-1.0,1,95.778067
-1.0,2,95.797451
1.0,1,95.810362
1.0,1,95.822654
1.0,1,95.833509
1.0,1,95.845181
1.0,1,95.856761
-1.0,1,95.867746
-1.0,2,95.885216
-1.0,1,95.8946
1.0,2,95.913918
1.0,1,95.92305
1.0,2,95.942044
1.0,1,95.952749
1.0,1,95.963039
1.0,1,95.972783
-1.0,2,95.984903
-1.0,2,96.00571
1.0,1,96.015669
1.0,1,96.025228
-1.0,1,96.035459
-1.0,1,96.046423
-1.0,1,96.056235
-1.0,1,96.067213
1.0,1,96.077674
1.0,2,96.102622
1.0,1,96.114122
1.0,1,96.123796
-1.0,1,96.133614
1.0,1,96.143333
1.0,1,96.153661
-1.0,1,96.164348
-1.0,3,96.205112
-1.0,1,96.223638
1.0,2,96.251541
-1.0,1,96.264114
-1.0,2,96.286062
1.0,1,96.296676
-1.0,1,96.307942
1.0,2,96.327393
1.0,1,96.337705
1.0,2,96.356861
1.0,2,96.374952
-1.0,1,96.38556
-1.0,1,96.395069
1.0,1,96.403906
-1.0,2,96.428069
-1.0,2,96.446874
1.0,1,96.45743
1.0,2,96.475396
-1.0,1,96.483495
-1.0,1,96.493304
-1.0,1,96.503336
1.0,1,96.513499
1.0,2,96.533106
1.0,1,96.542736
-1.0,6,96.591958
1.0,1,96.602042
-1.0,1,96.612593
1.0,1,96.625553
-1.0,1,96.636176
1.0,1,96.647531
-1.0,2,96.666187
1.0,1,96.676739
1.0,1,96.686757
-1.0,2,96.705402
-1.0,1,96.715682
1.0,1,96.726088
-1.0,1,96.735989
1.0,1,96.745379
1.0,1,96.754388
1.0,1,96.764933
-1.0,1,96.773421
1.0,1,96.783733
1.0,2,96.805789
-1.0,1,96.817435
-1.0,2,96.836358
1.0,2,96.857019
1.0,2,96.876729
-1.0,5,96.922808
-1.0,1,96.932129
-1.0,3,96.959458
1.0,2,96.976213
1.0,3,97.005506
1.0,1,97.015592
-1.0,1,97.025058
-1.0,1,97.034089
1.0,1,97.044597
-1.0,1,97.054606
1.0,1,97.065525
-1.0,2,97.089274
1.0,1,97.100114
1.0,2,97.120755
-1.0,1,97.130557
1.0,1,97.140617
-1.0,1,97.15104
1.0,1,97.161036
-1.0,1,97.171036
-1.0,1,97.181891
-1.0,1,97.191944
1.0,1,97.202338
-1.0,2,97.222629
-1.0,1,97.232402
-1.0,2,97.253756
1.0,2,97.274078
-1.0,2,97.294519
1.0,1,97.304003
-1.0,2,97.322495
1.0,1,97.332082
-1.0,1,97.342036
1.0,2,97.354563
1.0,1,97.364465
1.0,2,97.385748
-1.0,1,97.395777
-1.0,1,97.405585
-1.0,1,97.415922
1.0,1,97.430395
1.0,1,97.439212
1.0,1,97.449104
1.0,1,97.459265
-1.0,1,97.46926
1.0,1,97.477871
1.0,3,97.506869
1.0,3,97.531445
1.0,1,97.541257
1.0,1,97.551348
1.0,2,97.571198
1.0,1,97.580561
1.0,2,97.59929
-1.0,1,97.609321
-1.0,1,97.618781
-1.0,1,97.628977
1.0,1,97.639224
1.0,2,97.659158
1.0,1,97.668962
1.0,2,97.687111
1.0,1,97.696916
1.0,2,97.716847
1.0,1,97.725229
1.0,2,97.745088
1.0,1,97.754491
1.0,1,97.764677
-1.0,2,97.784353
-1.0,1,97.793792
1.0,1,97.804495
-1.0,1,97.817536
1.0,1,97.829026
1.0,1,97.839603
1.0,1,97.851017
-1.0,2,97.869591
1.0,2,97.889505
1.0,1,97.898882
-1.0,1,97.909736
1.0,1,97.920379
-1.0,1,97.930784
1.0,1,97.941046
1.0,1,97.953656
1.0,2,97.978518
1.0,1,97.99412
1.0,1,98.010459
-1.0,1,98.026093
1.0,1,98.041424
-1.0,1,98.050692
-1.0,2,98.07128
1.0,2,98.095404
1.0,2,98.117408
1.0,1,98.127071
-1.0,2,98.139175
1.0,1,98.14877
-1.0,1,98.158586
1.0,1,98.169219
1.0,2,98.18977
1.0,1,98.199446
-1.0,1,98.209437
-1.0,1,98.218971
1.0,1,98.2292
1.0,1,98.239379
-1.0,1,98.249778
-1.0,1,98.259252
-1.0,2,98.279487
1.0,2,98.298899
-1.0,2,98.317775
1.0,1,98.327925
-1.0,1,98.339963
1.0,1,98.3506
1.0,2,98.371335
1.0,2,98.390009
-1.0,2,98.40937
-1.0,1,98.419291
-1.0,2,98.437683
1.0,1,98.448753
1.0,1,98.459609
1.0,1,98.468348
1.0,1,98.477226
1.0,1,98.485352
-1.0,1,98.495847
1.0,1,98.50579
-1.0,1,98.516223
1.0,1,98.525446
1.0,1,98.535292
1.0,2,98.555501
1.0,2,98.575311
1.0,1,98.584489
-1.0,1,98.595016
-1.0,2,98.613595
1.0,2,98.633988
-1.0,5,98.680767
1.0,2,98.698229
1.0,2,98.717848
-1.0,1,98.728452
1.0,3,98.757783
-1.0,1,98.768825
-1.0,2,98.787013
-1.0,1,98.797153
1.0,1,98.808349
-1.0,2,98.83181
-1.0,2,98.852955
1.0,1,98.863187
1.0,3,98.891261
1.0,1,98.901229
1.0,5,98.948164
1.0,1,98.958315
-1.0,1,98.969229
1.0,2,98.987374
1.0,1,98.997042
-1.0,2,99.016737
1.0,1,99.026492
-1.0,2,99.046236
-1.0,1,99.056841
-1.0,1,99.066914
-1.0,1,99.083516
1.0,1,99.094132
1.0,1,99.105308
1.0,1,99.115603
1.0,1,99.12612
-1.0,2,99.145581
1.0,1,99.155058
1.0,1,99.164955
1.0,1,99.17577
1.0,1,99.185866
1.0,4,99.223752
-1.0,2,99.243865
1.0,1,99.254502
1.0,3,99.283126
1.0,1,99.293247
1.0,2,99.310594
1.0,1,99.321107
1.0,1,99.331553
-1.0,2,99.350188
-1.0,1,99.35986
1.0,1,99.370006
1.0,1,99.380236
1.0,1,99.390159
1.0,1,99.398508
1.0,1,99.406701
1.0,1,99.416856
-1.0,1,99.427263
1.0,1,99.437015
-1.0,1,99.447582
-1.0,2,99.466716
-1.0,1,99.476231
1.0,3,99.505302
1.0,1,99.514095
-1.0,1,99.524188
-1.0,1,99.534527
1.0,1,99.544177
-1.0,1,99.553002
1.0,2,99.571467
1.0,2,99.590536
1.0,1,99.5992
-1.0,3,99.630116
1.0,1,99.639485
-1.0,1,99.649303
1.0,1,99.658267
-1.0,1,99.66851
1.0,1,99.677794
1.0,1,99.687386
1.0,1,99.69725
1.0,1,99.707239
1.0,1,99.717719
-1.0,1,99.726251
-1.0,1,99.736617
-1.0,1,99.745446
1.0,1,99.756442
1.0,1,99.765978
1.0,3,99.794493
1.0,1,99.80356
-1.0,1,99.815483
1.0,1,99.826171
1.0,1,99.835715
1.0,1,99.846949
1.0,2,99.867696
1.0,1,99.877292
1.0,1,99.889094
1.0,1,99.901429
1.0,2,99.922395
-1.0,1,99.931975
1.0,1,99.940333
1.0,1,99.951302
1.0,1,99.960985
1.0,2,99.979532
-1.0,1,99.988935
1.0,2,100.008328
1.0,2,100.026651
1.0,1,100.036328
-1.0,1,100.046684
-1.0,3,100.077073
-1.0,3,100.11067
-1.0,1,100.12074
1.0,1,100.130606
1.0,1,100.140761
-1.0,1,100.150281
-1.0,1,100.160198
-1.0,5,100.22059
-1.0,1,100.232222
-1.0,1,100.242917
-1.0,1,100.253786
1.0,1,100.264241
1.0,1,100.274971
1.0,1,100.285645
1.0,1,100.296035
1.0,1,100.307104
-1.0,1,100.316942
1.0,1,100.326261
-1.0,2,100.345649
1.0,2,100.365239
1.0,1,100.37453
1.0,1,100.385408
-1.0,1,100.396497
1.0,2,100.415996
-1.0,1,100.425577
-1.0,1,100.435807
1.0,2,100.462644
-1.0,1,100.486506
1.0,1,100.506264
-1.0,1,100.519824
1.0,1,100.529617
-1.0,2,100.548892
-1.0,2,100.568121
1.0,1,100.578531
-1.0,1,100.588015
1.0,1,100.598832
1.0,1,100.609117
1.0,1,100.618193
-1.0,1,100.629582
1.0,2,100.652082
-1.0,1,100.663053
1.0,1,100.674387
-1.0,1,100.685237
-1.0,2,100.707468
-1.0,1,100.716829
1.0,2,100.738452
1.0,1,100.747385
1.0,1,100.756866
1.0,1,100.767296
1.0,1,100.777622
1.0,2,100.797281
1.0,1,100.807651
-1.0,1,100.818658
1.0,1,100.831812
1.0,3,100.862637
1.0,1,100.872245
-1.0,3,100.901727
1.0,1,100.912512
-1.0,1,100.923292
-1.0,3,100.954031
-1.0,1,100.971465
1.0,1,100.982683
1.0,1,100.994134
-1.0,2,101.013568
1.0,1,101.024146
1.0,1,101.03431
-1.0,1,101.044633
1.0,1,101.0532
1.0,1,101.063751
-1.0,1,101.075559
1.0,1,101.087859
1.0,3,101.12116
-1.0,1,101.134075
1.0,2,101.157964
-1.0,1,101.167608
1.0,2,101.187655
1.0,1,101.196614
-1.0,1,101.213035
-1.0,1,101.222097
-1.0,2,101.246703
1.0,1,101.256071
1.0,1,101.26585
1.0,1,101.275377
-1.0,1,101.28445
-1.0,2,101.30969
1.0,1,101.32558
1.0,1,101.334825
1.0,1,101.351476
1.0,1,101.363319
-1.0,1,101.376691
1.0,2,101.397108
-1.0,1,101.407168
-1.0,2,101.428476
1.0,1,101.438633
1.0,1,101.447917
-1.0,1,101.458066
-1.0,1,101.469273
-1.0,1,101.479888
1.0,3,101.50798
-1.0,2,101.527586
-1.0,2,101.547638
-1.0,1,101.561483
-1.0,1,101.572321
-1.0,1,101.581399
1.0,1,101.59161
1.0,1,101.601412
1.0,2,101.620774
-1.0,1,101.630244
1.0,2,101.651065
1.0,1,101.66113
1.0,1,101.676239
-1.0,3,101.702015
-1.0,1,101.712057
-1.0,3,101.74063
-1.0,1,101.749774
1.0,1,101.760188
-1.0,1,101.770304
-1.0,1,101.778901
-1.0,2,101.797895
1.0,1,101.810309
-1.0,3,101.85217
1.0,1,101.870744
1.0,2,101.890855
1.0,2,101.911666
1.0,2,101.929806
-1.0,1,101.940297
1.0,2,101.960051
-1.0,2,101.979722
1.0,1,101.989995
-1.0,3,102.018703
1.0,2,102.04444
1.0,1,102.053181
1.0,2,102.074889
1.0,1,102.086808
1.0,1,102.097847
1.0,1,102.109296
1.0,1,102.119336
-1.0,2,102.139266
-1.0,1,102.149916
1.0,2,102.170497
1.0,1,102.180773
-1.0,1,102.191841
-1.0,1,102.20755
1.0,1,102.218541
-1.0,3,102.24754
1.0,1,102.258629
-1.0,1,102.268249
-1.0,2,102.288629
1.0,1,102.299264
-1.0,1,102.309776
1.0,1,102.320542
1.0,1,102.330417
-1.0,1,102.340674
1.0,1,102.35085
-1.0,2,102.371056
1.0,1,102.381562
1.0,1,102.390938
1.0,1,102.401258
1.0,2,102.4188
1.0,1,102.499979
1.0,1,102.511431
1.0,2,102.528923
1.0,1,102.539005
-1.0,1,102.548962
-1.0,1,102.55777
-1.0,1,102.567514
1.0,1,102.576911
1.0,1,102.587509
-1.0,1,102.597353
-1.0,3,102.626395
-1.0,1,102.636928
1.0,1,102.649367
-1.0,1,102.661865
1.0,3,102.694324
1.0,1,102.704346
-1.0,1,102.7141
1.0,1,102.724454
1.0,1,102.73493
-1.0,1,102.744919
-1.0,1,102.755153
-1.0,3,102.782598
1.0,1,102.793648
-1.0,2,102.815932
-1.0,2,102.837902
1.0,1,102.848767
-1.0,2,102.886266
-1.0,1,102.898141
-1.0,1,102.91002
1.0,1,102.919779
-1.0,1,102.929731
1.0,1,102.94032
-1.0,1,102.950978
-1.0,2,102.969862
-1.0,1,102.979774
1.0,1,102.990229
1.0,2,103.00967
1.0,1,103.019148
1.0,1,103.030035
-1.0,1,103.039095
1.0,1,103.049103
1.0,2,103.071491
-1.0,1,103.083775
1.0,1,103.095303
-1.0,1,103.105405
-1.0,1,103.116496
1.0,2,103.136352
-1.0,2,103.156592
1.0,1,103.165871
-1.0,2,103.187081
1.0,1,103.197346
-1.0,2,103.220778
-1.0,1,103.232193
1.0,1,103.244467
1.0,1,103.255567
-1.0,1,103.26684
1.0,1,103.277474
-1.0,1,103.288082
1.0,1,103.29794
1.0,1,103.307964
-1.0,1,103.317386
1.0,2,103.337936
-1.0,1,103.348647
1.0,1,103.359462
-1.0,3,103.387526
1.0,1,103.39754
1.0,1,103.408095
-1.0,1,103.418019
-1.0,1,103.429149
1.0,2,103.452253
1.0,1,103.464839
-1.0,1,103.476412
-1.0,1,103.487633
-1.0,1,103.499233
1.0,1,103.50906
1.0,1,103.517539
1.0,1,103.528152
-1.0,3,103.563445
-1.0,1,103.573542
1.0,2,103.596548
1.0,2,103.615932
-1.0,1,103.624969
-1.0,1,103.635118
-1.0,1,103.646312
1.0,1,103.656868
1.0,1,103.667403
-1.0,1,103.67751
1.0,1,103.68703
1.0,1,103.69751
1.0,2,103.718373
1.0,1,103.727603
1.0,1,103.738935
1.0,1,103.748549
-1.0,1,103.761802
1.0,2,103.785766
-1.0,1,103.797085
1.0,1,103.809778
1.0,1,103.822965
-1.0,1,103.832785
1.0,1,103.844162
-1.0,1,103.854835
1.0,3,103.884649
-1.0,1,103.895486
1.0,2,103.917142
-1.0,1,103.925211
1.0,1,103.935994
1.0,1,103.94632
-1.0,2,103.966711
1.0,1,103.977999
-1.0,1,103.988704
1.0,1,103.999519
1.0,1,104.010265
-1.0,2,104.032785
-1.0,1,104.047468
1.0,1,104.060889
-1.0,1,104.072675
-1.0,1,104.087922
1.0,2,104.110806
-1.0,1,104.1262
-1.0,1,104.137092
1.0,1,104.149606
1.0,2,104.170894
-1.0,1,104.180771
-1.0,3,107.384957
1.0,2,107.404284
-1.0,1,107.414428
1.0,3,107.505913
-1.0,1,107.516968
1.0,2,107.538617
1.0,1,107.547976
1.0,1,107.559867
1.0,1,107.569791
1.0,1,107.579154
1.0,1,107.589435
1.0,3,107.618934
1.0,2,107.639366
1.0,1,107.64882
1.0,1,107.660622
-1.0,3,107.687481
-1.0,1,107.697569
-1.0,1,107.707079
1.0,1,107.716306
-1.0,1,107.726859
1.0,1,107.736962
1.0,1,107.747158
1.0,1,107.756901
1.0,1,107.767992
-1.0,2,107.789044
-1.0,1,107.798377
-1.0,1,107.808796
1.0,2,107.830396
1.0,1,107.840928
1.0,1,107.849769
1.0,3,107.878109
1.0,1,107.888776
-1.0,1,107.898434
-1.0,1,107.909106
-1.0,1,107.918409
1.0,1,107.9292
1.0,4,107.962005
1.0,2,107.981681
1.0,1,107.9923
-1.0,2,108.011529
1.0,1,108.022464
1.0,1,108.032168
1.0,1,108.041682
1.0,2,108.06371
-1.0,1,108.073986
1.0,1,108.086357
-1.0,2,108.109155
-1.0,1,108.119287
1.0,1,108.128376
-1.0,1,108.137519
-1.0,1,108.147621
-1.0,1,108.157625
1.0,2,108.176929
-1.0,2,108.196693
-1.0,1,108.20584
-1.0,1,108.216055
-1.0,2,108.235841
-1.0,1,108.246539
-1.0,4,108.284821
1.0,1,108.294772
1.0,5,108.345361
1.0,1,108.356524
-1.0,1,108.368503
-1.0,1,108.382318
1.0,1,108.402587
1.0,1,108.419753
-1.0,1,108.432067
-1.0,1,108.449729
1.0,1,108.469222
1.0,1,108.480667
1.0,2,108.502549
1.0,1,108.514024
-1.0,1,108.524453
1.0,1,108.534382
1.0,1,108.544654
1.0,2,108.565824
1.0,1,108.576437
1.0,2,108.59649
-1.0,1,108.607525
-1.0,1,108.618107
-1.0,1,108.628156
-1.0,2,108.640076
-1.0,1,108.651914
-1.0,1,108.663926
-1.0,1,108.677266
1.0,1,108.686239
-1.0,1,108.695717
1.0,1,108.703856
1.0,1,108.715682
-1.0,1,108.726435
-1.0,1,108.736268
-1.0,1,108.745899
-1.0,1,108.757206
1.0,1,108.766806
-1.0,1,108.778256
-1.0,1,108.789111
1.0,1,108.800153
1.0,1,108.81288
1.0,1,108.824406
1.0,1,108.834831
1.0,1,108.845536
1.0,1,108.856992
1.0,1,108.868
1.0,1,108.878456
1.0,1,108.889796
1.0,1,108.8997
-1.0,3,108.935
-1.0,2,108.956466
-1.0,1,108.967161
1.0,1,108.976031
-1.0,1,108.986535
-1.0,1,108.995324
-1.0,1,109.005966
1.0,1,109.016546
1.0,1,109.027612
1.0,1,109.03847
1.0,2,109.057938
-1.0,4,109.101075
1.0,1,109.112517
1.0,1,109.122692
1.0,2,109.142706
1.0,1,109.153132
1.0,1,109.161522
1.0,1,109.171196
1.0,1,109.181255
1.0,1,109.191388
1.0,1,109.202259
1.0,1,109.211846
1.0,1,109.222531
-1.0,1,109.232319
1.0,2,109.252698
-1.0,1,109.263144
1.0,1,109.27249
-1.0,1,109.280606
-1.0,1,109.290699
-1.0,2,109.311262
1.0,1,109.321673
1.0,1,109.332072
-1.0,2,109.352501
1.0,1,109.362448
-1.0,3,109.391386
1.0,1,109.401319
1.0,1,109.411708
1.0,2,109.431408
-1.0,1,109.44064
-1.0,1,109.451101
1.0,2,109.472141
1.0,1,109.482219
1.0,1,109.492479
-1.0,2,109.511852
1.0,1,109.521316
1.0,1,109.531876
1.0,2,109.55308
1.0,1,109.564166
-1.0,1,109.574046
1.0,1,109.584269
-1.0,2,109.604984
-1.0,2,109.625322
-1.0,1,109.635895
1.0,1,109.646623
1.0,2,109.666505
1.0,2,109.688278
-1.0,2,109.708037
1.0,2,109.72873
-1.0,2,109.747895
-1.0,1,109.758329
-1.0,1,109.768973
1.0,1,109.779048
1.0,1,109.788522
1.0,1,109.799393
-1.0,1,109.81803
-1.0,1,109.828247
1.0,1,109.839396
1.0,3,109.872764
1.0,2,109.889882
1.0,1,109.906658
-1.0,1,109.917201
-1.0,2,109.936536
1.0,1,109.946198
-1.0,2,109.973496
1.0,1,109.984306
1.0,1,109.995563
1.0,1,110.004802
1.0,1,110.014189
-1.0,1,110.02508
-1.0,3,110.058784
-1.0,1,110.071449
1.0,1,110.085961
1.0,2,110.108918
1.0,1,110.11983
1.0,1,110.131222
1.0,2,110.150869
1.0,2,110.171361
-1.0,1,110.181337
1.0,1,110.191775
1.0,1,110.205605
1.0,1,110.217829
1.0,2,110.239561
1.0,2,110.26131
1.0,2,110.282472
1.0,1,110.292547
-1.0,1,110.303218
1.0,1,110.313902
-1.0,1,110.324137
-1.0,1,110.335538
1.0,1,110.346326
1.0,1,110.357464
-1.0,1,110.368147
1.0,1,110.377999
-1.0,2,110.396311
-1.0,1,110.406113
1.0,1,110.416188
-1.0,1,110.426406
-1.0,2,110.447441
1.0,1,110.458015
1.0,1,110.468457
1.0,1,110.478546
1.0,1,110.489711
-1.0,1,110.505471
1.0,2,110.529119
-1.0,1,110.539085
1.0,4,110.578541
1.0,1,110.588198
1.0,1,110.598135
1.0,2,110.620641
1.0,1,110.631735
-1.0,1,110.643608
-1.0,1,110.653913
-1.0,3,110.6857
1.0,2,110.704939
1.0,2,110.72468
-1.0,2,110.748049
1.0,1,110.759091
1.0,3,110.791593
1.0,1,110.801997
-1.0,2,110.826925
1.0,3,110.857002
1.0,1,110.868227
1.0,3,110.897092
-1.0,4,110.935104
1.0,2,110.955432
1.0,1,110.965246
1.0,2,110.984962
1.0,1,110.994365
-1.0,1,111.004771
-1.0,1,111.01506
1.0,1,111.025484
1.0,1,111.036453
1.0,1,111.04702
1.0,2,111.068844
1.0,1,111.080427
1.0,1,111.091681
1.0,1,111.102593
1.0,1,111.114676
1.0,1,111.125329
1.0,1,111.136785
1.0,1,111.147223
1.0,1,111.155711
-1.0,1,111.165941
-1.0,1,111.176548
-1.0,1,111.187848
-1.0,1,111.199219
1.0,1,111.208577
1.0,1,111.219185
1.0,1,111.229637
-1.0,1,111.240328
1.0,1,111.250168
-1.0,1,111.261179
-1.0,1,111.273029
1.0,1,111.283518
-1.0,1,111.294868
-1.0,1,111.306013
1.0,1,111.316832
1.0,1,111.327657
1.0,2,111.346701
1.0,1,111.356934
1.0,1,111.36875
-1.0,1,111.38014
1.0,1,111.391476
1.0,1,111.402103
1.0,1,111.411827
1.0,1,111.42226
-1.0,2,111.444455
1.0,1,111.456027
-1.0,1,111.466869
-1.0,1,111.477111
1.0,1,111.488031
1.0,1,111.499123
1.0,2,111.51974
1.0,2,111.541912
1.0,1,111.551474
1.0,1,111.5622
-1.0,2,111.58206
1.0,3,111.61224
1.0,1,111.622757
1.0,1,111.633605
1.0,1,111.644025
-1.0,1,111.657873
-1.0,1,111.668376
1.0,1,111.680549
-1.0,1,111.69195
-1.0,1,111.703298
1.0,1,111.713165
1.0,1,111.723704
1.0,1,111.733099
1.0,1,111.741703
-1.0,1,111.753631
1.0,3,111.790612
1.0,1,111.801025
-1.0,1,111.814148
-1.0,1,111.828498
-1.0,1,111.841636
1.0,1,111.858387
1.0,3,111.896059
1.0,1,111.906269
1.0,2,111.927847
-1.0,1,111.93821
-1.0,5,112.00177
1.0,1,112.017766
1.0,1,112.029162
-1.0,1,112.040383
1.0,1,112.051299
-1.0,1,112.061773
1.0,1,112.073005
1.0,1,112.086699
-1.0,1,112.09927
-1.0,1,112.11048
1.0,1,112.121036
1.0,1,112.130175
-1.0,2,112.152242
-1.0,2,112.173114
1.0,1,112.182972
1.0,1,112.194446
-1.0,1,112.204355
1.0,1,112.214076
-1.0,1,112.224072
1.0,2,112.245206
1.0,2,112.265609
-1.0,1,112.27667
1.0,1,112.286462
-1.0,2,112.307114
-1.0,1,112.316109
1.0,1,112.326135
1.0,3,112.357296
1.0,1,112.3674
1.0,2,112.389612
-1.0,1,112.399081
1.0,1,112.41059
-1.0,2,112.430503
-1.0,1,112.441638
1.0,1,112.451795
-1.0,1,112.46208
1.0,2,112.482973
1.0,1,112.493562
1.0,1,112.504277
1.0,2,112.525275
-1.0,1,112.534457
-1.0,1,112.544096
1.0,1,112.554073
1.0,2,112.575652
1.0,2,112.593975
1.0,1,112.603928
1.0,1,112.615892
1.0,1,112.629076
1.0,1,112.63929
1.0,1,112.650873
-1.0,1,112.668318
-1.0,2,112.700897
1.0,1,112.712548
-1.0,1,112.723239
-1.0,2,112.744627
-1.0,1,112.755152
1.0,2,112.775614
-1.0,1,112.785002
-1.0,1,112.795967
-1.0,1,112.807122
1.0,2,112.833108
1.0,2,112.85558
-1.0,1,112.866063
1.0,1,112.877463
-1.0,1,112.888388
1.0,1,112.898571
1.0,1,112.90748
1.0,3,112.936267
1.0,1,112.947212
-1.0,2,112.967746
1.0,2,112.98984
-1.0,2,113.011033
1.0,1,113.022856
1.0,2,113.042652
1.0,1,113.053236
1.0,4,113.103134
1.0,1,113.120018
-1.0,1,113.135726
1.0,3,113.168298
-1.0,3,113.198727
1.0,1,113.209008
1.0,1,113.219711
1.0,1,113.23087
1.0,2,113.251964
1.0,2,113.27423
1.0,2,113.295908
1.0,1,113.307134
1.0,1,113.318501
1.0,1,113.333537
1.0,1,113.344791
-1.0,1,113.354516
1.0,6,113.415849
1.0,1,113.426144
1.0,3,113.465555
-1.0,1,113.477841
1.0,1,113.49052
1.0,1,113.501451
1.0,1,113.513395
-1.0,1,113.526878
-1.0,1,113.537769
-1.0,2,113.561477
1.0,3,113.584196
1.0,1,113.59429
1.0,2,113.615483
1.0,1,113.625758
1.0,1,113.635734
-1.0,1,113.645737
-1.0,2,113.665605
1.0,1,113.675535
1.0,2,113.695204
-1.0,2,113.714893
-1.0,2,113.734828
1.0,2,113.756328
1.0,3,113.786814
1.0,3,113.820647
1.0,1,113.832294
1.0,1,113.842765
1.0,1,113.854596
1.0,1,113.866064
-1.0,1,113.875854
-1.0,1,113.885622
1.0,1,113.897277
1.0,1,113.908059
1.0,1,113.918796
1.0,1,113.928409
1.0,1,113.939595
-1.0,1,113.950357
1.0,1,113.960059
1.0,1,113.970802
-1.0,4,114.007901
1.0,1,114.018234
1.0,1,114.028479
-1.0,1,114.036932
1.0,2,114.051518
1.0,2,114.076316
-1.0,1,114.088782
-1.0,1,114.099493
1.0,2,114.119248
1.0,1,114.130028
-1.0,1,114.139449
-1.0,1,114.149955
1.0,1,114.161881
1.0,2,114.184181
1.0,1,114.193901
1.0,3,114.226975
-1.0,2,114.248261
-1.0,1,114.259
1.0,1,114.269675
1.0,2,114.290188
1.0,1,114.300311
1.0,2,114.32071
-1.0,1,114.329647
1.0,2,114.34882
1.0,1,114.357702
-1.0,3,114.387817
1.0,2,114.408763
-1.0,1,114.419125
-1.0,1,114.429636
1.0,1,114.439804
1.0,1,114.451111
1.0,1,114.461148
1.0,1,114.472262
1.0,1,114.481588
1.0,1,114.491664
-1.0,1,114.501482
1.0,1,114.512087
-1.0,2,114.534423
1.0,1,114.546142
1.0,1,114.557237
-1.0,2,114.576826
1.0,1,114.587527
-1.0,2,114.607605
-1.0,1,114.616589
1.0,1,114.626613
1.0,1,114.63733
1.0,1,114.648057
1.0,1,114.658756
1.0,1,114.669626
-1.0,1,114.680522
-1.0,2,114.699446
1.0,1,114.710097
-1.0,1,114.722501
-1.0,1,114.732717
1.0,2,114.751183
1.0,1,114.760779
