#{"t_start": 1746049844.5105972, "env_id": "None"}
r,l,t
1.0,2,425.418317
1.0,5,425.448766
-1.0,1,425.459008
1.0,4,425.486101
1.0,3,425.504772
-1.0,1,425.513279
1.0,1,425.521658
-1.0,3,425.545071
-1.0,1,425.553182
1.0,7,428.271408
1.0,1,428.279521
-1.0,2,428.294394
-1.0,1,428.301735
1.0,1,428.309422
1.0,7,428.343068
1.0,2,428.352367
-1.0,3,428.369662
1.0,1,428.377875
1.0,4,428.407714
-1.0,2,428.426779
1.0,5,428.451108
-1.0,2,428.466227
-1.0,4,428.496382
-1.0,1,428.504373
1.0,1,428.513496
-0.5,10,428.566955
-0.5,10,428.612112
1.0,2,428.628286
1.0,1,428.636038
1.0,2,428.645817
1.0,6,428.69087
1.0,5,428.729103
1.0,7,428.763302
1.0,1,428.771261
1.0,3,428.781796
-1.0,1,428.788957
1.0,5,428.808947
1.0,5,428.841701
1.0,6,428.88614
1.0,1,428.89356
1.0,5,428.934247
1.0,2,428.943463
1.0,4,428.969741
1.0,5,429.014038
1.0,1,429.022953
1.0,1,429.030099
1.0,5,429.054667
1.0,1,429.062248
1.0,2,429.076972
1.0,10,429.128171
1.0,9,429.180439
1.0,1,429.187686
-1.0,2,429.203565
1.0,2,429.219232
1.0,2,429.235353
1.0,1,429.244422
-1.0,1,429.252565
1.0,2,429.262012
-1.0,1,429.269778
-1.0,1,429.277793
1.0,2,429.293569
1.0,1,429.301736
1.0,2,429.317741
1.0,8,429.366502
-1.0,1,429.374821
-1.0,1,429.383299
-1.0,3,429.406855
1.0,2,429.415845
1.0,2,429.424128
1.0,5,429.456816
1.0,2,429.470181
1.0,5,429.501311
1.0,2,429.519578
1.0,1,429.528119
1.0,1,429.536279
1.0,1,429.54424
1.0,1,429.551939
1.0,2,429.567199
1.0,2,429.582796
1.0,1,429.590804
1.0,1,429.598864
1.0,2,429.608512
1.0,2,429.617692
1.0,1,429.625896
1.0,1,429.634043
1.0,6,429.655765
-0.5,10,429.714225
-1.0,3,429.733212
-1.0,2,429.746903
-1.0,4,429.771925
1.0,1,429.782423
1.0,4,429.806202
1.0,5,429.837885
1.0,1,429.847374
-1.0,3,429.865108
1.0,3,429.890076
-1.0,1,429.90017
1.0,4,429.924593
1.0,1,429.932407
-1.0,1,429.93983
1.0,1,429.947542
1.0,2,429.962377
-1.0,2,429.977356
-1.0,1,429.985889
-1.0,2,430.001501
1.0,1,430.009314
1.0,7,430.061921
1.0,1,430.069705
1.0,1,430.077301
1.0,1,430.085386
1.0,1,430.092863
1.0,3,430.109203
1.0,2,430.117778
1.0,1,430.125842
1.0,2,430.140527
1.0,2,430.150008
1.0,1,430.157692
1.0,7,430.203709
1.0,2,430.223138
-1.0,2,430.240753
-1.0,6,430.273262
-1.0,1,430.281559
-1.0,1,430.28902
1.0,5,430.316399
-1.0,2,430.329518
1.0,1,430.337355
1.0,1,430.345126
1.0,1,430.352929
-1.0,1,430.361009
1.0,5,430.394485
1.0,6,430.427213
-1.0,1,430.434869
1.0,1,430.442553
1.0,4,430.454531
1.0,2,430.470613
1.0,1,430.478293
1.0,3,430.495105
1.0,1,430.502897
1.0,6,430.533134
1.0,2,430.549489
-1.0,9,430.599582
-1.0,1,430.608058
1.0,1,430.615925
-1.0,2,430.624658
1.0,1,430.632341
1.0,8,430.668027
1.0,6,430.7131
-0.5,10,430.771422
1.0,5,430.803361
-1.0,3,430.827268
1.0,7,430.873566
-1.0,1,430.881755
1.0,1,430.88992
1.0,1,430.897583
1.0,1,430.905286
-0.5,10,430.955221
-1.0,1,430.964017
1.0,2,430.973364
1.0,3,430.996802
1.0,1,431.005012
-1.0,1,431.012727
1.0,9,431.060791
1.0,2,431.077935
-1.0,1,431.086561
1.0,9,431.144063
1.0,2,431.152799
1.0,4,431.173826
1.0,10,431.214557
1.0,5,431.265863
-1.0,1,431.273592
1.0,1,431.28198
1.0,7,431.309614
-1.0,2,431.328981
1.0,1,431.337503
-1.0,2,431.352789
1.0,1,431.360403
1.0,6,431.404721
-1.0,1,431.413137
1.0,4,431.450295
1.0,6,431.477445
1.0,2,431.492828
1.0,1,431.501067
1.0,6,431.56419
1.0,1,431.572236
1.0,2,431.587509
-1.0,10,431.650807
-1.0,1,431.65824
1.0,1,431.665333
1.0,1,431.673876
1.0,8,431.705284
1.0,1,431.712834
1.0,3,431.736452
1.0,2,431.751496
1.0,2,431.767463
1.0,1,431.776158
1.0,1,431.784195
1.0,1,431.791871
-1.0,1,431.799408
-1.0,1,431.806787
-1.0,5,431.838064
1.0,4,431.862843
1.0,3,431.885517
-1.0,1,431.893438
1.0,4,431.925734
-0.5,10,431.989368
-1.0,2,432.006747
1.0,4,432.03261
-1.0,1,432.040602
-1.0,1,432.048272
1.0,1,432.055739
1.0,1,432.063663
-1.0,2,432.081261
1.0,5,432.101177
1.0,1,432.108523
-1.0,2,432.124759
1.0,1,432.13249
1.0,2,432.147274
1.0,3,432.172576
1.0,1,432.181744
1.0,1,432.18902
1.0,3,432.212476
1.0,6,432.254894
1.0,10,432.316184
1.0,5,432.335163
1.0,5,432.368045
1.0,1,432.376626
1.0,3,432.393281
1.0,1,432.400742
1.0,7,432.444383
-0.5,10,432.490171
1.0,1,432.498733
1.0,4,432.525875
1.0,1,432.533792
-1.0,2,432.549826
1.0,2,432.564744
1.0,4,432.594726
1.0,9,432.649069
1.0,5,432.674901
1.0,3,432.699405
1.0,7,432.732625
1.0,4,432.757366
1.0,5,432.788904
1.0,5,432.814047
1.0,2,432.82888
1.0,2,432.844694
1.0,1,432.852418
1.0,1,432.860185
-1.0,1,432.868349
1.0,1,432.8759
-0.5,10,432.934705
1.0,3,432.958602
1.0,1,432.966552
1.0,3,432.983291
-1.0,1,432.990994
1.0,4,433.016601
1.0,5,433.037608
-1.0,2,433.052904
1.0,1,433.060694
-1.0,1,433.067912
1.0,2,433.076205
1.0,10,433.125021
1.0,1,433.132538
1.0,4,433.162433
1.0,2,433.171591
1.0,1,433.181007
1.0,1,433.189323
-1.0,7,433.239575
1.0,1,433.247863
1.0,1,433.254994
1.0,1,433.262639
1.0,2,433.270941
-1.0,3,433.293564
1.0,4,433.324641
-1.0,1,433.33218
1.0,1,433.339136
1.0,1,433.346671
1.0,6,433.380139
1.0,1,433.38757
1.0,1,433.395232
1.0,1,433.402294
1.0,10,433.457575
1.0,6,433.490997
-1.0,2,433.508244
1.0,1,433.516901
1.0,4,433.542918
1.0,6,433.587939
1.0,1,433.595651
-1.0,1,433.602997
1.0,8,433.650792
1.0,3,433.673618
1.0,1,433.681514
-0.5,10,433.738902
1.0,1,433.746982
-0.5,10,433.799932
1.0,1,433.808674
1.0,5,433.84101
-1.0,5,433.880517
1.0,1,433.88841
1.0,1,433.895784
1.0,7,433.942832
1.0,8,433.993044
1.0,4,434.016968
1.0,3,434.040356
1.0,7,434.093831
1.0,6,434.130185
1.0,1,434.13791
1.0,2,434.146195
-0.5,10,434.20709
1.0,3,434.223873
1.0,6,434.27196
-1.0,2,434.287825
-1.0,6,434.322806
1.0,3,434.346048
-1.0,8,434.401116
1.0,6,434.449691
1.0,1,434.457632
1.0,1,434.466098
1.0,7,434.510289
-0.5,10,434.562751
1.0,3,434.579684
1.0,2,434.595331
1.0,3,434.620927
-1.0,1,434.629698
1.0,7,434.676443
-1.0,1,434.684163
1.0,4,434.716448
-0.5,10,434.767594
1.0,3,434.792003
-1.0,1,434.799631
1.0,1,434.80671
1.0,2,434.821653
1.0,2,434.836694
1.0,2,434.852432
-0.5,10,434.903404
1.0,3,434.926827
1.0,7,434.970185
1.0,5,435.001425
1.0,5,435.027786
1.0,2,435.050987
1.0,1,435.062207
1.0,4,435.092156
1.0,2,435.107707
1.0,3,435.11741
1.0,3,435.133609
-0.5,10,435.185934
1.0,7,435.232118
1.0,1,435.241366
-1.0,2,435.257748
-1.0,1,435.265719
1.0,1,435.27346
1.0,4,435.297048
1.0,1,435.30432
1.0,5,435.337924
-1.0,1,435.345481
-1.0,1,435.352568
1.0,6,435.379723
-1.0,2,435.400773
1.0,1,435.408109
1.0,3,435.430697
1.0,6,435.469609
-0.5,10,435.531352
1.0,4,435.556399
1.0,2,435.564934
1.0,1,435.572497
1.0,2,435.581906
-1.0,1,435.589713
1.0,2,435.60552
-0.5,10,435.64913
-1.0,2,435.664873
1.0,3,435.687987
1.0,1,435.695693
-0.5,10,435.756667
-1.0,1,435.765142
1.0,1,435.773064
1.0,1,435.780307
-1.0,3,435.79642
-0.5,10,435.85344
1.0,1,435.861463
1.0,2,435.877245
1.0,1,435.884971
-1.0,2,435.900126
1.0,1,435.907595
1.0,1,435.915639
1.0,2,435.93116
1.0,1,435.93862
1.0,2,435.953875
1.0,2,435.969675
1.0,7,436.010103
1.0,1,436.017374
-1.0,1,436.024591
-1.0,2,436.03987
1.0,6,436.078473
1.0,1,436.085983
1.0,1,436.093948
1.0,1,436.101685
1.0,4,436.134844
-1.0,1,436.142585
1.0,1,436.150637
1.0,4,436.180659
-1.0,1,436.187973
1.0,1,436.195717
-1.0,1,436.203044
1.0,8,436.246459
-1.0,2,436.262873
1.0,1,436.270806
1.0,5,436.30232
1.0,3,436.326854
-1.0,3,436.353904
-0.5,10,436.41613
1.0,4,436.447098
1.0,1,436.454854
-1.0,1,436.462372
-1.0,3,436.478936
1.0,4,436.503591
1.0,1,436.514842
1.0,7,436.556955
-1.0,10,436.594693
-1.0,1,436.602318
-1.0,2,436.61233
1.0,5,436.638727
1.0,1,436.646676
1.0,6,436.693114
1.0,1,436.701015
1.0,1,436.709155
-1.0,3,436.719428
1.0,2,436.728934
1.0,1,436.737202
1.0,2,436.753213
-1.0,2,436.76828
1.0,5,436.801354
1.0,1,436.809226
1.0,7,436.860761
1.0,4,436.890387
1.0,2,436.900356
1.0,3,436.916425
1.0,6,436.955214
-1.0,1,436.962451
1.0,1,436.969648
-0.5,10,437.03832
1.0,4,437.06339
1.0,1,437.071394
1.0,2,437.08616
-1.0,2,437.102296
1.0,3,437.125807
-1.0,1,437.133301
1.0,1,437.140527
1.0,2,437.155091
1.0,1,437.163213
-1.0,2,437.178217
1.0,2,437.193798
1.0,3,437.216971
-1.0,1,437.224904
1.0,1,437.23246
-1.0,6,437.268352
1.0,7,437.315565
-1.0,2,437.331332
1.0,3,437.353791
-0.5,10,437.409374
1.0,1,437.417039
-1.0,1,437.424884
1.0,8,437.471555
1.0,1,437.478799
1.0,2,437.49455
1.0,4,437.530771
1.0,1,437.539139
1.0,3,437.561704
-1.0,2,437.570527
-1.0,5,437.59642
1.0,7,437.643658
1.0,5,437.667585
1.0,1,437.675343
-0.5,10,437.727751
-1.0,1,437.735813
1.0,9,437.799543
1.0,3,437.826993
1.0,1,437.835037
1.0,1,437.842306
1.0,2,437.851355
1.0,1,437.858562
-1.0,2,437.867843
-1.0,4,437.892319
1.0,10,437.955451
1.0,4,437.987478
1.0,5,438.014141
1.0,1,438.02229
1.0,1,438.02958
1.0,1,438.036821
1.0,2,438.046429
1.0,5,438.070944
-1.0,1,438.078825
-1.0,1,438.087089
1.0,8,438.137907
1.0,1,438.145979
-1.0,1,438.154118
-1.0,1,438.16192
1.0,4,438.181135
1.0,6,438.207398
1.0,5,438.234146
1.0,2,438.251828
1.0,3,438.269035
1.0,1,438.276113
-1.0,3,438.292359
1.0,3,438.309653
-1.0,3,438.333214
1.0,1,438.341067
1.0,5,438.353823
1.0,1,438.362018
-1.0,2,438.377163
1.0,3,438.40183
1.0,1,438.409457
-1.0,1,438.417103
1.0,3,438.43432
1.0,1,438.441995
1.0,2,438.457327
1.0,1,438.465263
1.0,1,438.472843
1.0,1,438.480671
1.0,4,438.50529
1.0,2,438.516744
1.0,2,438.53312
-1.0,1,438.540424
1.0,3,438.557126
1.0,1,438.564986
1.0,4,438.582803
1.0,1,438.589888
1.0,2,438.60534
1.0,5,438.631202
1.0,2,438.64076
1.0,3,438.658035
1.0,4,438.682002
-0.5,10,438.73944
1.0,4,438.757352
1.0,2,438.773214
-1.0,3,438.79007
1.0,2,438.805451
-1.0,2,438.82065
1.0,4,438.839205
1.0,1,438.846406
-1.0,1,438.854245
-1.0,2,438.943051
1.0,1,438.953837
-1.0,4,438.983891
1.0,4,439.013985
1.0,2,439.029817
1.0,1,439.037045
-1.0,4,439.066385
1.0,3,439.089915
1.0,5,439.121472
1.0,1,439.129279
1.0,2,439.144356
-1.0,2,439.160043
1.0,9,439.223065
1.0,1,439.230563
1.0,1,439.240422
1.0,5,439.278907
1.0,1,439.286625
1.0,7,439.327189
-1.0,1,439.337348
-1.0,1,439.348433
1.0,1,439.359402
1.0,8,439.416754
-1.0,2,439.434703
1.0,4,439.456359
1.0,2,439.465612
1.0,4,439.491328
1.0,7,439.547876
-1.0,2,439.560266
1.0,2,439.575895
1.0,2,439.586301
1.0,2,439.601265
1.0,3,439.619266
-1.0,3,439.641908
1.0,4,439.668364
1.0,3,439.690907
1.0,1,439.699119
1.0,1,439.706704
1.0,10,439.757764
1.0,4,439.77589
1.0,2,439.792019
1.0,1,439.799704
1.0,1,439.807557
1.0,1,439.8152
-1.0,4,439.838183
-1.0,9,439.881087
1.0,5,439.918153
1.0,3,439.934185
1.0,4,439.964599
1.0,1,439.972218
1.0,2,439.988832
-0.5,10,440.035772
-1.0,6,440.056666
1.0,4,440.069932
1.0,8,440.124107
1.0,2,440.133199
1.0,3,440.155003
-0.5,10,440.205121
1.0,1,440.214823
1.0,4,440.252128
1.0,3,440.269084
1.0,2,440.284742
1.0,1,440.29209
-1.0,3,440.315297
1.0,3,440.338641
1.0,1,440.346646
1.0,2,440.361857
1.0,1,440.369108
-1.0,4,440.410797
-1.0,4,440.439366
-0.5,10,440.496508
1.0,6,440.527139
1.0,5,440.564253
1.0,6,440.590662
1.0,1,440.597629
1.0,3,440.613588
-0.5,10,440.661119
1.0,2,440.676282
1.0,1,440.683571
1.0,2,440.697734
-0.5,10,440.75216
1.0,4,440.779596
1.0,1,440.789148
1.0,5,440.817682
1.0,1,440.826966
1.0,4,440.850698
1.0,6,440.872596
1.0,1,440.88062
1.0,1,440.888765
1.0,3,440.906834
1.0,9,440.948667
1.0,2,440.963984
-1.0,3,440.986241
1.0,3,441.009318
1.0,7,441.044446
1.0,2,441.067666
1.0,1,441.078058
1.0,4,441.108422
1.0,4,441.140532
-1.0,3,441.163554
1.0,9,441.205322
-0.5,10,441.258798
-1.0,4,441.283566
1.0,3,441.306253
1.0,1,441.313713
1.0,1,441.320732
1.0,1,441.329571
1.0,1,441.338383
1.0,1,441.346895
1.0,5,441.373173
1.0,3,441.389588
-1.0,1,441.397218
-0.5,10,441.434659
1.0,7,444.184303
-0.5,10,444.262591
-1.0,3,444.295742
1.0,4,444.329384
-1.0,1,444.337227
1.0,4,444.363654
1.0,3,444.386977
1.0,3,444.397704
1.0,5,444.42917
1.0,1,444.437855
-1.0,1,444.445514
-1.0,1,444.452725
-1.0,1,444.460222
-1.0,1,444.467751
1.0,3,444.490622
1.0,2,444.506333
-1.0,1,444.515466
1.0,3,444.532466
1.0,1,444.540195
-1.0,2,444.555341
1.0,5,444.587273
1.0,6,444.625342
1.0,6,444.673542
-0.5,10,444.73815
-1.0,1,444.746201
1.0,6,444.784976
1.0,8,444.8439
-1.0,3,444.8666
1.0,1,444.874101
1.0,5,444.898956
-1.0,7,444.954132
1.0,2,444.970611
-1.0,6,444.992327
1.0,9,445.042588
1.0,1,445.055818
-1.0,2,445.073533
1.0,1,445.083403
1.0,5,445.115664
1.0,1,445.123458
1.0,2,445.139859
1.0,1,445.147321
1.0,1,445.154379
1.0,1,445.161307
-1.0,2,445.176121
1.0,3,445.19946
-1.0,1,445.209267
1.0,8,445.273587
1.0,5,445.292745
-1.0,5,445.328304
-1.0,2,445.343143
1.0,6,445.396899
1.0,1,445.40471
1.0,6,445.442541
1.0,1,445.450481
-1.0,2,445.465532
-1.0,1,445.472664
1.0,2,445.487735
-1.0,1,445.495626
1.0,1,445.502984
1.0,4,445.528826
1.0,1,445.536429
1.0,7,445.582359
1.0,9,445.623954
1.0,8,445.657692
1.0,3,445.679639
1.0,1,445.686929
-1.0,2,445.701949
-1.0,1,445.71096
1.0,4,445.736791
1.0,6,445.763443
1.0,3,445.777447
1.0,1,445.786037
-1.0,1,445.793658
1.0,1,445.801095
1.0,2,445.816789
1.0,4,445.840626
1.0,1,445.848178
1.0,7,445.890011
1.0,1,445.897716
1.0,1,445.905233
1.0,3,445.922265
1.0,6,445.947106
1.0,1,445.954589
-1.0,7,445.988984
1.0,1,445.997283
-1.0,3,446.013894
-1.0,1,446.022872
1.0,1,446.030857
1.0,6,446.062631
1.0,1,446.070338
1.0,5,446.109253
-1.0,1,446.117753
1.0,3,446.140478
-0.5,10,446.207195
1.0,1,446.215802
1.0,2,446.233057
-1.0,1,446.24316
1.0,1,446.251228
1.0,1,446.259103
1.0,6,446.285841
-1.0,3,446.303516
1.0,4,446.321007
1.0,1,446.328596
1.0,1,446.336803
-1.0,3,446.347281
-1.0,5,446.372407
1.0,1,446.380598
1.0,2,446.390323
1.0,1,446.397406
1.0,1,446.404446
1.0,5,446.42979
1.0,1,446.437144
1.0,6,446.465352
1.0,6,446.505707
1.0,1,446.515329
1.0,1,446.523383
1.0,1,446.53173
-1.0,1,446.539842
-1.0,5,446.571883
1.0,2,446.590493
1.0,4,446.623555
-1.0,5,446.661819
1.0,3,446.673837
1.0,2,446.691121
-1.0,1,446.700194
-1.0,2,446.709157
-1.0,1,446.716854
1.0,1,446.724163
-0.5,10,446.780988
1.0,6,446.818681
1.0,2,446.828644
1.0,1,446.838047
1.0,8,446.887357
1.0,9,446.952098
1.0,2,446.967125
1.0,3,446.983606
1.0,4,446.996855
1.0,4,447.027534
1.0,1,447.035105
1.0,1,447.043171
1.0,3,447.059483
-1.0,1,447.066714
1.0,6,447.094679
1.0,4,447.133555
-1.0,3,447.14397
1.0,8,447.190075
1.0,7,447.238554
-1.0,1,447.247491
1.0,4,447.265347
-1.0,1,447.278737
1.0,3,447.300309
1.0,2,447.308764
1.0,5,447.346299
1.0,4,447.369182
1.0,1,447.376948
1.0,2,447.391734
1.0,2,447.406466
1.0,9,447.45688
1.0,1,447.464662
1.0,1,447.472408
1.0,6,447.499319
1.0,8,447.544987
-1.0,1,447.552587
1.0,7,447.59195
1.0,3,447.602619
1.0,2,447.617764
1.0,2,447.63344
1.0,1,447.641078
1.0,6,447.686222
1.0,1,447.693731
-1.0,2,447.70869
-1.0,3,447.725947
-1.0,4,447.742945
1.0,1,447.750296
1.0,1,447.757412
1.0,2,447.772445
-1.0,2,447.788257
-1.0,1,447.796
1.0,6,447.828247
1.0,1,447.835821
1.0,1,447.843255
1.0,4,447.866164
1.0,1,447.873144
1.0,1,447.880957
-1.0,1,447.888452
-1.0,1,447.895441
1.0,7,447.943033
-1.0,1,447.950515
1.0,3,447.966547
1.0,3,447.988365
1.0,5,448.019789
1.0,1,448.027492
1.0,1,448.035295
-1.0,1,448.043228
-1.0,1,448.05062
1.0,1,448.058121
1.0,2,448.066362
1.0,7,448.112161
1.0,3,448.128699
1.0,1,448.137542
1.0,1,448.145919
1.0,1,448.153193
1.0,4,448.171083
1.0,3,448.19344
1.0,2,448.209013
-1.0,2,448.224228
1.0,8,448.263309
1.0,3,448.280793
1.0,1,448.289021
1.0,3,448.312111
1.0,1,448.319406
1.0,2,448.328702
1.0,1,448.33581
1.0,1,448.342851
1.0,7,448.390018
-1.0,1,448.397447
-1.0,1,448.405277
-1.0,1,448.412903
1.0,1,448.420658
1.0,1,448.427797
1.0,3,448.451416
-1.0,4,448.469802
-1.0,2,448.48513
-1.0,1,448.494583
-1.0,2,448.512513
1.0,4,448.53924
1.0,1,448.547068
1.0,5,448.58411
1.0,10,448.651082
1.0,1,448.658853
1.0,8,448.713441
1.0,2,448.729014
-0.5,10,448.796928
1.0,6,448.829842
-1.0,1,448.83985
-1.0,1,448.848883
1.0,2,448.857352
1.0,1,448.86496
-0.5,10,448.921728
1.0,5,448.969826
1.0,6,449.014964
-1.0,1,449.022561
-1.0,3,449.034405
-1.0,1,449.041561
-1.0,7,449.075467
1.0,8,449.112986
1.0,3,449.2237
1.0,10,449.298076
1.0,1,449.305667
1.0,2,449.319932
-1.0,5,449.344517
-0.5,10,449.385608
1.0,7,449.431108
1.0,2,449.446274
1.0,2,449.46067
1.0,5,449.49829
1.0,1,449.506473
1.0,4,449.538299
1.0,3,449.561844
1.0,3,449.584152
1.0,1,449.591842
1.0,5,449.604223
1.0,1,449.612235
-1.0,4,449.642301
-0.5,10,449.696246
-1.0,3,449.718398
1.0,1,449.726021
-1.0,3,449.74863
1.0,1,449.755946
1.0,6,449.78493
-1.0,1,449.793901
1.0,1,449.801679
-1.0,6,449.851542
1.0,8,449.886362
1.0,1,449.893955
1.0,3,449.911556
1.0,4,449.937946
1.0,3,449.956603
-1.0,3,449.973909
1.0,6,450.007557
-1.0,7,450.060718
1.0,2,450.069489
1.0,2,450.087054
1.0,5,450.131367
-1.0,1,450.138663
1.0,1,450.146667
1.0,2,450.156247
-1.0,1,450.164134
1.0,1,450.171869
-1.0,2,450.180483
-1.0,1,450.187539
1.0,3,450.210405
1.0,7,450.256315
1.0,1,450.267493
-0.5,10,450.323102
-1.0,2,450.340699
1.0,6,450.378001
1.0,2,450.395737
1.0,2,450.405813
1.0,3,450.417049
1.0,10,450.467452
1.0,3,450.490048
1.0,1,450.498398
1.0,4,450.530283
1.0,1,450.537602
1.0,1,450.54589
1.0,6,450.579054
1.0,7,450.618442
1.0,9,450.681311
1.0,6,450.715175
1.0,7,450.761424
1.0,1,450.768973
1.0,6,450.813527
1.0,4,450.831048
-1.0,3,450.840916
1.0,6,450.888813
-1.0,1,450.897524
1.0,3,450.914066
1.0,3,450.932709
1.0,3,450.943643
-0.5,10,450.983059
1.0,1,450.995612
1.0,8,451.056226
-1.0,1,451.06397
1.0,5,451.076916
1.0,1,451.084781
-1.0,4,451.109525
1.0,1,451.117529
-1.0,1,451.125526
1.0,1,451.132802
-1.0,1,451.139781
1.0,3,451.161946
1.0,2,451.170959
-1.0,3,451.187559
-0.5,10,451.238234
-0.5,10,451.292725
1.0,4,451.334007
1.0,7,451.380796
1.0,1,451.388561
1.0,1,451.39617
-1.0,1,451.403529
1.0,5,451.429547
1.0,1,451.437283
1.0,6,451.478842
1.0,1,451.487063
1.0,3,451.51087
-0.5,10,451.561822
1.0,2,451.578018
1.0,2,451.593714
1.0,4,451.611726
1.0,1,451.619975
-1.0,2,451.63583
1.0,1,451.643827
1.0,7,451.68528
-1.0,1,451.692848
1.0,1,451.70002
1.0,2,451.715347
1.0,3,451.731321
1.0,1,451.739439
-1.0,1,451.747344
1.0,1,451.755323
1.0,4,451.785291
1.0,4,451.803754
1.0,8,451.85726
1.0,1,451.86451
1.0,6,451.903513
1.0,1,451.911732
1.0,3,451.928289
1.0,4,451.946177
1.0,4,451.98064
1.0,1,451.988297
1.0,3,452.011814
1.0,8,452.053385
1.0,4,452.078122
1.0,1,452.086003
-0.5,10,452.149013
1.0,10,452.192966
1.0,5,452.219007
1.0,8,452.279256
1.0,1,452.28694
1.0,2,452.295945
1.0,1,452.30329
1.0,1,452.311584
-1.0,1,452.319677
1.0,4,452.346669
1.0,1,452.35416
1.0,4,452.381908
-1.0,1,452.391214
-1.0,3,452.408213
1.0,4,452.426431
-1.0,3,452.442915
1.0,4,452.460949
1.0,1,452.468493
1.0,1,452.475556
-1.0,2,452.484709
1.0,5,452.504295
1.0,6,452.552277
-1.0,1,452.560595
1.0,1,452.570034
1.0,7,452.60344
1.0,4,452.622263
-1.0,3,452.639569
1.0,1,452.647147
-1.0,3,452.670985
1.0,6,452.710181
1.0,5,452.742861
1.0,1,452.750931
1.0,1,452.759008
1.0,1,452.766283
1.0,5,452.797683
1.0,4,452.827381
1.0,1,452.835573
1.0,1,452.844548
1.0,1,452.852647
-1.0,1,452.859847
-1.0,1,452.866968
1.0,7,452.914747
1.0,4,452.940699
-1.0,1,452.953822
1.0,4,452.972905
-1.0,9,453.04328
1.0,4,453.075154
1.0,5,453.10742
1.0,1,453.115073
1.0,1,453.122508
1.0,1,453.130594
1.0,6,453.175755
1.0,5,453.202964
1.0,6,453.223974
1.0,6,453.265263
-1.0,1,453.272902
1.0,1,453.280531
1.0,1,453.288632
1.0,1,453.296407
1.0,1,453.304275
1.0,1,453.311496
-1.0,5,453.343749
1.0,3,453.354633
-1.0,6,453.395255
1.0,1,453.403149
-1.0,3,453.421332
1.0,1,453.429386
1.0,1,453.437039
1.0,4,453.461218
-0.5,10,453.537089
1.0,3,453.551208
1.0,1,453.562676
1.0,8,453.610803
-0.5,10,453.68112
1.0,1,453.689399
1.0,4,453.701158
1.0,5,453.726873
1.0,4,453.748672
1.0,1,453.759397
-0.5,10,453.806629
1.0,1,453.814758
1.0,2,453.830885
1.0,3,453.848636
1.0,8,453.889207
1.0,7,453.936674
1.0,1,453.94468
1.0,5,453.983253
1.0,7,454.023325
1.0,3,454.039902
1.0,6,454.066989
1.0,1,454.074432
1.0,1,454.081971
-0.5,10,454.157358
1.0,1,454.16569
-1.0,5,454.197111
1.0,2,454.212618
1.0,2,454.227914
1.0,1,454.236411
1.0,4,454.256686
1.0,7,454.296839
-1.0,1,454.304377
1.0,8,454.365092
1.0,3,454.376001
-1.0,4,454.406636
1.0,1,454.414137
1.0,2,454.429983
1.0,6,454.4625
1.0,3,454.485321
1.0,3,454.508678
-1.0,2,454.518966
-1.0,1,454.526205
-1.0,1,454.533381
1.0,3,454.549157
1.0,4,454.580701
1.0,3,454.60365
1.0,6,454.63237
-1.0,10,454.676191
1.0,5,454.701928
1.0,2,454.716744
1.0,3,454.739514
1.0,4,454.764693
1.0,10,454.82187
1.0,1,454.829624
1.0,1,454.837264
1.0,8,454.885426
-1.0,5,454.922962
1.0,1,454.930579
1.0,1,454.937734
1.0,2,454.954283
1.0,1,454.963024
1.0,1,454.972321
-1.0,5,455.003456
1.0,5,455.036944
1.0,1,455.04497
1.0,1,455.052601
1.0,1,455.060239
-1.0,1,455.067936
-0.5,10,455.130228
-0.5,10,455.186921
1.0,7,455.227638
1.0,2,455.243613
-0.5,10,455.312285
1.0,2,455.328261
1.0,5,455.347375
1.0,6,455.367209
1.0,6,455.400313
1.0,4,455.424063
1.0,2,455.433708
-1.0,4,455.471721
-1.0,1,455.481003
1.0,3,455.505841
1.0,6,455.546943
1.0,1,455.554324
1.0,7,455.601032
-1.0,1,455.608755
-1.0,2,455.624754
-0.5,10,455.663799
1.0,8,455.700472
-0.5,10,455.73817
1.0,1,455.746649
1.0,1,455.754652
1.0,3,455.777326
1.0,7,455.824185
-1.0,4,455.85417
1.0,5,455.886413
1.0,6,455.934032
1.0,1,455.945035
-0.5,10,456.034877
-1.0,1,456.048364
1.0,2,456.077324
-1.0,1,456.087471
1.0,8,456.13515
1.0,4,456.159591
1.0,3,456.182169
1.0,5,456.219766
1.0,4,456.245384
1.0,7,456.286806
1.0,1,456.294126
1.0,1,456.301341
1.0,4,456.325599
1.0,7,456.369107
1.0,2,456.385482
1.0,2,456.401877
1.0,1,456.40983
1.0,1,456.416975
1.0,3,456.439891
1.0,1,456.447209
-1.0,2,456.455478
1.0,1,456.462926
-1.0,2,456.478346
1.0,1,456.485978
-1.0,1,456.494218
1.0,1,456.502819
1.0,5,456.529864
-1.0,9,456.593251
1.0,3,456.603717
1.0,3,456.619262
1.0,1,456.627114
-1.0,1,456.634337
1.0,1,456.641538
-0.5,10,456.703013
1.0,1,456.711807
1.0,1,456.721705
1.0,2,456.730034
1.0,1,456.737533
1.0,4,456.760697
-1.0,1,456.768411
1.0,9,456.823504
1.0,1,456.830909
1.0,4,456.855191
1.0,3,456.865357
1.0,1,456.873613
-1.0,1,456.881224
