#{"t_start": 1746049845.150762, "env_id": "None"}
r,l,t
1.0,1,686.831624
1.0,2,686.846657
1.0,1,686.854548
-0.5,10,686.913122
1.0,1,686.921053
1.0,1,686.929109
1.0,6,686.963153
1.0,1,686.970647
1.0,6,687.003083
1.0,1,687.0111
-0.5,10,687.087095
1.0,2,687.10379
1.0,1,687.11172
1.0,1,687.119643
1.0,4,687.143795
1.0,1,687.152355
1.0,10,687.193502
1.0,6,687.234231
1.0,2,687.249233
-1.0,1,687.258514
1.0,1,687.266043
1.0,4,687.283928
1.0,2,687.293629
-1.0,2,687.302116
1.0,1,687.30967
1.0,1,687.317246
1.0,1,687.325423
1.0,1,687.332508
1.0,1,687.339503
1.0,7,687.380875
1.0,1,687.389786
1.0,2,687.39977
1.0,6,687.439625
-1.0,1,687.449997
1.0,1,687.457579
-0.5,10,687.505307
1.0,4,687.52896
-1.0,1,687.538506
-1.0,4,687.569626
1.0,5,687.608291
1.0,1,687.617103
-1.0,2,687.635873
1.0,1,687.645338
1.0,8,687.684034
1.0,4,687.696106
-1.0,1,687.703223
1.0,7,687.737242
-1.0,1,687.744359
-1.0,1,687.751616
-1.0,3,687.768186
1.0,2,687.783185
1.0,4,687.807603
1.0,9,687.844653
1.0,1,687.852793
1.0,5,687.886948
1.0,9,687.929733
-1.0,2,687.939104
1.0,1,687.946732
1.0,3,687.956436
1.0,6,687.988766
1.0,3,687.998628
1.0,1,688.006174
1.0,3,688.022223
1.0,8,688.066777
1.0,5,688.104581
1.0,9,688.172632
-1.0,4,688.202713
1.0,9,688.258208
1.0,8,688.294519
1.0,8,688.342469
1.0,1,688.349571
1.0,1,688.357589
1.0,1,688.364632
1.0,3,688.381476
1.0,4,688.405101
1.0,3,688.427161
1.0,6,688.453551
1.0,10,688.500491
1.0,3,688.522564
1.0,1,688.530663
1.0,4,688.549071
1.0,2,688.564865
-1.0,5,688.597536
-1.0,2,688.614291
1.0,6,688.660419
1.0,4,688.678334
1.0,6,688.717343
1.0,2,688.73278
-0.5,10,688.795968
-1.0,1,688.804532
-1.0,1,688.812053
1.0,1,688.819202
1.0,1,688.826246
1.0,3,688.848178
1.0,2,688.865652
-1.0,1,688.873782
1.0,1,688.882524
-0.5,10,688.926194
1.0,6,688.971568
1.0,4,689.009639
1.0,7,689.066404
1.0,4,689.095526
1.0,3,689.123991
1.0,5,689.153219
1.0,2,689.163136
1.0,7,689.227128
1.0,5,689.266878
-0.5,10,689.326999
1.0,5,689.360235
1.0,2,689.372566
1.0,3,689.392643
1.0,5,689.426028
1.0,3,689.437472
1.0,2,689.453326
1.0,6,689.496517
1.0,8,689.544506
1.0,4,689.566022
1.0,6,689.615332
-0.5,10,689.678264
1.0,1,689.687877
1.0,4,689.714637
-1.0,1,689.722806
1.0,1,689.730049
1.0,5,689.763817
1.0,1,689.77153
1.0,3,689.788083
1.0,3,689.815745
1.0,4,689.839507
1.0,3,689.852167
1.0,2,689.862564
1.0,3,689.884876
1.0,1,689.894822
1.0,6,689.925274
1.0,4,689.952416
1.0,3,689.976436
-0.5,10,690.040621
1.0,2,690.051887
1.0,3,690.074414
1.0,1,690.084808
1.0,7,690.134464
1.0,8,690.198606
-1.0,4,690.237475
1.0,5,690.277333
1.0,4,690.306353
1.0,8,690.385334
-0.5,10,690.459326
1.0,8,690.527899
1.0,4,690.559384
1.0,4,690.582992
1.0,5,690.625696
1.0,1,690.636316
1.0,6,690.677772
1.0,1,690.686735
1.0,6,690.72707
1.0,3,690.748482
1.0,2,690.767341
1.0,3,690.796474
1.0,5,690.821858
1.0,6,690.889216
-1.0,1,690.900816
1.0,6,690.953018
1.0,5,690.985975
1.0,2,691.006886
1.0,1,691.017605
1.0,1,691.028233
-1.0,1,691.038847
1.0,1,691.048943
1.0,4,691.081294
1.0,2,691.093607
1.0,1,691.103758
-1.0,2,691.123586
1.0,1,691.13269
1.0,2,691.15389
1.0,4,691.179279
1.0,5,691.212432
1.0,9,691.276403
-1.0,7,691.318179
1.0,4,691.341326
1.0,4,691.365536
1.0,1,691.373464
-1.0,1,691.38152
1.0,1,691.389367
1.0,6,691.429097
1.0,7,691.470525
-1.0,1,691.478672
1.0,6,691.510902
1.0,1,691.518256
-0.5,10,691.578973
1.0,6,691.63026
-1.0,2,691.643038
1.0,8,691.7048
1.0,1,691.714947
-1.0,1,691.725049
1.0,5,691.741795
1.0,1,691.751339
1.0,7,691.804138
1.0,1,691.814242
1.0,2,691.832227
1.0,2,691.85153
1.0,1,691.860837
1.0,1,691.87049
-1.0,1,691.880931
-0.5,10,691.936387
-1.0,2,691.956954
1.0,1,691.966486
-1.0,1,691.9766
-1.0,1,691.986577
1.0,7,692.054163
1.0,1,692.063329
1.0,7,692.123524
1.0,2,692.143358
-1.0,1,692.152758
1.0,4,692.1821
-1.0,3,692.211317
1.0,1,692.220505
1.0,1,692.229656
1.0,1,692.239434
1.0,2,692.250725
1.0,1,692.259872
1.0,6,692.303804
1.0,3,692.337382
1.0,1,692.347072
1.0,2,692.365763
1.0,5,692.406595
1.0,5,692.438597
1.0,8,692.514634
1.0,3,692.535861
1.0,10,692.602613
1.0,6,692.649754
1.0,5,692.690872
1.0,2,692.707887
1.0,3,692.71861
1.0,6,692.764917
1.0,3,692.781567
1.0,1,692.794766
1.0,7,692.822903
1.0,4,692.846706
-1.0,3,692.877574
1.0,1,692.891549
1.0,8,692.938703
1.0,6,693.005821
1.0,1,693.01505
-0.5,10,693.092758
1.0,1,693.103267
-1.0,2,693.115
-1.0,4,693.139047
1.0,3,693.170743
1.0,5,693.212733
-1.0,4,693.241745
1.0,6,693.306714
-1.0,1,693.32234
1.0,1,693.331786
1.0,3,693.362228
1.0,1,693.371431
1.0,1,693.381603
1.0,2,693.394208
1.0,1,693.40314
1.0,2,693.428468
-1.0,4,693.450425
-1.0,6,693.499981
-1.0,7,693.560666
1.0,6,693.617379
-1.0,2,693.644796
1.0,4,693.68724
1.0,3,693.700674
1.0,1,693.715986
-1.0,4,693.748277
-1.0,1,693.757733
1.0,5,693.797467
1.0,1,693.806507
1.0,1,693.816776
1.0,3,693.846114
1.0,8,693.923449
1.0,4,693.945019
1.0,9,694.012985
1.0,4,694.043917
1.0,1,694.054026
-1.0,1,694.062843
1.0,1,694.072545
1.0,1,694.082326
1.0,6,694.13319
1.0,1,694.143718
1.0,3,694.17402
-1.0,2,694.193026
1.0,8,694.254737
1.0,3,694.276223
1.0,7,694.329753
1.0,2,694.338763
1.0,2,694.353534
1.0,2,694.369291
1.0,2,694.386598
1.0,5,694.419135
1.0,2,694.434584
1.0,8,694.494174
-1.0,3,694.520227
1.0,1,694.530782
1.0,1,694.539849
1.0,3,694.570819
1.0,4,694.602553
1.0,3,694.630435
1.0,3,694.643449
1.0,2,694.662314
1.0,1,694.672634
1.0,5,694.708524
1.0,3,694.731456
1.0,6,694.750002
-1.0,2,694.771943
1.0,4,694.792057
-1.0,1,694.800079
1.0,5,694.825599
-1.0,1,694.833143
1.0,1,694.841022
1.0,8,694.892689
1.0,2,694.901004
1.0,4,694.925133
-0.5,10,695.002324
1.0,3,695.024386
1.0,1,695.033665
-0.5,10,695.089892
-1.0,1,695.098741
1.0,1,695.108515
1.0,1,695.116539
1.0,1,695.124623
-1.0,6,695.161824
1.0,1,695.169959
1.0,2,695.17915
1.0,5,695.215147
1.0,9,695.26328
1.0,3,695.279671
-1.0,1,695.287243
1.0,1,695.295211
1.0,4,695.3197
1.0,1,695.328266
1.0,5,695.362639
1.0,3,695.375761
-1.0,5,695.41815
-1.0,2,695.439471
1.0,1,695.449288
1.0,3,695.478791
1.0,3,695.502466
-1.0,6,695.548076
1.0,4,695.580635
1.0,3,695.594405
1.0,3,695.626187
1.0,1,695.640085
1.0,3,695.667512
1.0,3,695.698086
1.0,1,695.708249
-1.0,2,695.728713
1.0,5,695.779976
1.0,4,695.794813
1.0,1,695.803913
1.0,9,695.858274
-1.0,6,695.899854
1.0,1,695.910233
1.0,1,695.919113
1.0,7,695.985495
1.0,1,695.995201
1.0,2,696.007313
1.0,1,696.0163
1.0,3,696.037917
1.0,3,696.059951
1.0,7,696.117458
-1.0,2,696.137236
1.0,5,696.178782
-1.0,1,696.188468
1.0,6,696.231368
1.0,1,696.24094
1.0,1,696.251508
1.0,8,696.303484
-1.0,2,696.323205
1.0,1,696.334021
1.0,3,696.354968
1.0,1,696.364354
1.0,7,696.41545
1.0,9,696.512625
1.0,2,696.538285
-1.0,1,696.547932
1.0,2,696.567049
1.0,5,696.599683
1.0,1,696.609227
1.0,4,696.632104
1.0,1,696.641047
1.0,3,696.662989
1.0,2,696.691083
1.0,8,696.753157
1.0,5,696.800994
1.0,2,696.819801
1.0,2,696.839032
1.0,3,696.856431
-1.0,7,696.895462
1.0,5,696.914661
1.0,9,696.983246
1.0,3,697.011771
-1.0,1,697.020943
1.0,6,697.047532
1.0,7,697.08205
1.0,1,697.092539
1.0,2,697.110842
-0.5,10,697.195586
-1.0,1,697.204657
1.0,5,697.236156
1.0,6,697.284919
-1.0,4,697.321958
1.0,1,697.33771
1.0,1,697.346958
1.0,4,697.384771
-0.5,10,697.454475
1.0,3,697.475821
1.0,10,697.551832
1.0,4,697.583487
-1.0,3,697.618489
1.0,2,697.636175
1.0,1,697.646096
-1.0,2,697.657876
1.0,1,697.667618
1.0,4,697.68997
1.0,1,697.699713
1.0,2,697.719338
1.0,7,697.778144
1.0,1,697.792041
1.0,1,697.803303
1.0,7,697.861377
-1.0,2,697.872944
1.0,10,697.943339
1.0,1,697.951014
1.0,4,697.976384
1.0,3,697.993248
1.0,4,698.004938
-1.0,1,698.013609
1.0,6,698.047718
1.0,1,698.055756
1.0,1,698.064299
1.0,2,698.075104
1.0,1,698.082935
-1.0,2,698.093929
1.0,1,698.104151
1.0,1,698.113932
1.0,10,698.195151
1.0,3,698.224493
-1.0,1,698.234979
1.0,1,698.243971
1.0,4,698.26525
1.0,1,698.272604
1.0,1,698.280334
-1.0,2,698.30285
1.0,6,698.345441
1.0,6,698.381124
-1.0,1,698.389831
1.0,5,698.414958
-1.0,6,698.455922
1.0,4,698.482654
1.0,2,698.499375
1.0,2,698.515177
1.0,6,698.547373
1.0,1,698.555008
-1.0,1,698.563081
1.0,1,698.570499
-1.0,3,698.594036
1.0,1,698.602709
-1.0,1,698.610923
-1.0,1,698.618913
-1.0,8,698.686455
1.0,1,698.695522
-1.0,1,698.703868
1.0,6,698.737268
1.0,3,698.758697
-1.0,4,698.795947
1.0,1,698.805011
1.0,1,698.813951
-1.0,2,698.825552
1.0,1,698.834469
1.0,3,698.861313
1.0,1,698.870008
1.0,3,698.888616
1.0,1,698.896087
1.0,1,698.904347
1.0,2,698.919709
-1.0,1,698.92784
1.0,2,698.943577
1.0,2,698.959237
-0.5,10,699.014622
1.0,2,699.035145
1.0,2,699.054523
1.0,3,699.08203
-1.0,1,699.092445
1.0,6,699.132051
-0.5,10,699.191896
1.0,2,699.206863
-1.0,1,699.215167
1.0,5,699.254438
1.0,8,699.290302
1.0,4,699.327874
1.0,3,699.346944
-1.0,1,699.354799
1.0,6,699.388599
1.0,1,699.396119
-0.5,10,699.465684
-1.0,1,699.473191
1.0,3,699.489684
1.0,1,699.496896
1.0,1,699.504773
1.0,7,699.532963
1.0,2,699.548296
1.0,10,699.594014
1.0,4,699.624959
-1.0,1,699.633689
1.0,9,699.699935
1.0,5,699.735888
1.0,1,699.744643
1.0,7,699.800216
1.0,3,699.827488
-1.0,6,699.86565
1.0,1,699.874653
-1.0,1,699.883735
1.0,3,699.910946
1.0,7,699.953081
1.0,1,699.963341
1.0,1,699.972629
1.0,3,699.992978
1.0,1,700.001838
1.0,5,700.03376
-1.0,1,700.042663
1.0,1,700.051547
1.0,1,700.061094
1.0,3,700.081651
1.0,2,700.093088
1.0,2,700.104678
1.0,1,700.113716
1.0,2,700.132843
1.0,1,700.143015
-1.0,1,700.15201
1.0,7,700.202503
1.0,1,700.211569
1.0,1,700.221024
1.0,4,700.249396
1.0,2,700.268789
1.0,6,700.309588
1.0,2,700.328945
-1.0,1,700.338069
1.0,10,703.297009
1.0,3,703.316923
1.0,6,703.363223
1.0,1,703.374178
-1.0,1,703.382667
-0.5,10,703.451498
1.0,7,703.494021
1.0,5,703.516678
1.0,10,703.598852
1.0,5,703.630405
1.0,3,703.659564
1.0,1,703.668019
1.0,6,703.714459
1.0,1,703.722842
1.0,7,703.772866
1.0,3,703.795985
1.0,1,703.805151
-1.0,1,703.813811
1.0,6,703.845592
1.0,4,703.875879
1.0,7,703.916062
-1.0,2,703.933787
1.0,1,703.94389
1.0,1,703.95276
1.0,3,703.980689
1.0,8,704.023306
1.0,2,704.04201
1.0,1,704.051607
1.0,3,704.06463
1.0,2,704.085778
1.0,3,704.12477
1.0,4,704.158503
1.0,1,704.169189
1.0,5,704.20674
1.0,3,704.225446
1.0,1,704.234162
1.0,4,704.263383
-0.5,10,704.342495
1.0,5,704.375071
1.0,1,704.383651
-1.0,1,704.394301
-1.0,2,704.404655
1.0,1,704.41332
1.0,1,704.422583
1.0,3,704.441628
-0.5,10,704.521631
1.0,3,704.542444
1.0,1,704.552269
1.0,1,704.561603
1.0,1,704.570242
1.0,1,704.580397
1.0,9,704.639642
1.0,1,704.649097
1.0,1,704.657547
1.0,3,704.679192
-0.5,10,704.748552
1.0,4,704.770339
-1.0,7,704.810197
1.0,7,704.845149
-1.0,1,704.85351
-1.0,1,704.86181
-1.0,5,704.888976
1.0,1,704.896314
1.0,5,704.933512
1.0,7,704.979488
-1.0,7,705.008275
1.0,2,705.023707
1.0,6,705.045801
1.0,2,705.058069
1.0,3,705.080986
1.0,2,705.092445
1.0,10,705.138716
1.0,2,705.147022
1.0,3,705.165338
1.0,2,705.182496
1.0,1,705.190647
1.0,1,705.198197
1.0,4,705.21608
1.0,1,705.223706
1.0,1,705.232795
1.0,2,705.242303
-1.0,5,705.267351
1.0,1,705.275209
-1.0,1,705.28334
1.0,3,705.29912
1.0,9,705.36184
1.0,4,705.385357
-1.0,1,705.394074
1.0,9,705.46236
1.0,6,705.501212
-1.0,1,705.510266
1.0,1,705.519551
-1.0,1,705.528556
-1.0,1,705.53791
1.0,3,705.565672
1.0,1,705.575264
1.0,1,705.584558
1.0,1,705.593098
1.0,5,705.626232
1.0,1,705.635983
1.0,3,705.655187
1.0,2,705.664965
1.0,2,705.676356
1.0,8,705.719352
1.0,1,705.727399
1.0,1,705.735501
1.0,6,705.769952
1.0,3,705.793967
-1.0,2,705.803571
1.0,1,705.812935
1.0,1,705.821367
-0.5,10,705.887506
1.0,2,705.903431
1.0,5,705.927906
1.0,5,705.954135
1.0,4,705.987469
1.0,6,706.032495
-0.5,10,706.094664
1.0,1,706.104982
1.0,6,706.137014
-1.0,2,706.155735
1.0,1,706.165126
1.0,2,706.183863
1.0,5,706.221663
1.0,3,706.248799
1.0,8,706.283469
-1.0,1,706.293206
-1.0,2,706.312116
1.0,2,706.329509
-0.5,10,706.391285
1.0,7,706.441877
1.0,6,706.498495
1.0,1,706.509503
1.0,7,706.572021
1.0,1,706.580663
1.0,1,706.590049
1.0,2,706.6095
1.0,4,706.635288
1.0,5,706.699699
1.0,9,706.773399
1.0,2,706.785832
-0.5,10,706.851324
1.0,2,706.863636
1.0,1,706.873578
1.0,3,706.950389
1.0,2,706.962456
1.0,2,706.987584
1.0,1,706.997391
-0.5,10,707.067189
1.0,1,707.078445
1.0,2,707.098459
1.0,1,707.109092
-1.0,8,707.160794
1.0,2,707.181001
1.0,1,707.189967
1.0,2,707.209081
1.0,2,707.228427
1.0,5,707.257518
1.0,3,707.26975
-1.0,1,707.279536
1.0,4,707.305559
1.0,1,707.314022
1.0,2,707.332604
-1.0,1,707.341655
-1.0,2,707.360843
1.0,8,707.41384
1.0,5,707.444609
1.0,7,707.494581
-1.0,1,707.504665
1.0,2,707.516634
1.0,5,707.56896
-1.0,1,707.578186
1.0,8,707.63983
-1.0,1,707.655331
-1.0,4,707.668203
-1.0,3,707.690615
1.0,1,707.69949
1.0,2,707.718131
-1.0,2,707.728956
1.0,7,707.769703
1.0,3,707.788719
1.0,3,707.814746
1.0,1,707.823429
1.0,1,707.832294
1.0,2,707.844009
1.0,9,707.915923
1.0,1,707.924952
-1.0,6,707.95704
1.0,8,708.014985
1.0,1,708.024122
1.0,5,708.068053
1.0,7,708.115801
1.0,1,708.124212
1.0,7,708.170512
1.0,3,708.190354
1.0,4,708.233215
1.0,1,708.242064
-0.5,10,708.314401
1.0,5,708.360865
1.0,1,708.370876
1.0,6,708.400746
1.0,2,708.416429
1.0,6,708.455454
-1.0,1,708.469909
1.0,1,708.477472
1.0,4,708.507985
1.0,7,708.563519
1.0,8,708.606637
1.0,3,708.624203
-1.0,2,708.646864
1.0,1,708.654763
1.0,2,708.665321
1.0,2,708.682104
1.0,2,708.693274
1.0,6,708.750014
1.0,3,708.7716
-0.5,10,708.842394
1.0,6,708.898183
-1.0,1,708.907861
1.0,5,708.948183
1.0,4,708.971267
1.0,3,708.992607
1.0,1,709.002139
1.0,1,709.01184
1.0,4,709.038302
1.0,1,709.046024
1.0,6,709.087558
1.0,2,709.106351
1.0,3,709.128423
1.0,9,709.188986
-1.0,3,709.205431
1.0,1,709.213668
1.0,2,709.229129
1.0,1,709.236835
1.0,5,709.269479
1.0,1,709.278546
1.0,7,709.313577
1.0,6,709.340382
-1.0,2,709.355765
1.0,1,709.363798
1.0,1,709.372471
1.0,1,709.380976
-1.0,2,709.396723
1.0,7,709.4247
1.0,6,709.464523
1.0,3,709.480261
1.0,7,709.534633
1.0,3,709.560989
1.0,6,709.61052
-1.0,1,709.620551
1.0,1,709.629527
1.0,2,709.646889
-1.0,1,709.654959
-1.0,1,709.662586
1.0,1,709.670895
-1.0,10,709.732206
1.0,1,709.740591
-1.0,2,709.756477
1.0,5,709.786153
1.0,5,709.833285
1.0,4,709.871444
1.0,3,709.894757
1.0,2,709.906572
-1.0,1,709.915629
1.0,2,709.927578
1.0,4,709.966629
1.0,3,709.99365
1.0,8,710.059578
1.0,1,710.067485
1.0,7,710.117512
1.0,2,710.137744
1.0,6,710.200531
-1.0,7,710.243342
1.0,1,710.251667
1.0,5,710.271863
1.0,6,710.299595
1.0,1,710.307458
1.0,3,710.333521
-0.5,10,710.41501
1.0,5,710.458286
1.0,4,710.495834
1.0,9,710.568993
-1.0,10,710.640064
1.0,5,710.671655
1.0,3,710.692424
1.0,7,710.755488
1.0,2,710.774078
1.0,1,710.783897
1.0,9,710.842611
1.0,1,710.852602
-1.0,3,710.873766
1.0,4,710.902829
1.0,4,710.933475
-1.0,1,710.943759
1.0,1,710.952979
1.0,1,710.962161
-0.5,10,711.020159
1.0,3,711.033866
-0.5,10,711.094269
1.0,3,711.117184
-1.0,1,711.126782
-0.5,10,711.214783
1.0,3,711.244836
1.0,3,711.267195
1.0,1,711.278528
1.0,2,711.289962
1.0,1,711.299318
1.0,10,711.363959
1.0,1,711.373513
1.0,3,711.403701
1.0,1,711.412158
1.0,3,711.432048
1.0,1,711.441614
1.0,3,711.471044
1.0,2,711.482495
1.0,2,711.493811
1.0,1,711.503328
1.0,1,711.513307
1.0,1,711.521837
1.0,1,711.530997
-1.0,3,711.558751
1.0,9,711.633084
-1.0,3,711.65453
1.0,7,711.700131
1.0,1,711.715486
-1.0,1,711.72339
-1.0,1,711.732699
1.0,5,711.765334
1.0,1,711.780483
1.0,2,711.791759
1.0,1,711.800671
1.0,4,711.825608
1.0,6,711.861701
-0.5,10,711.932881
1.0,5,711.97835
1.0,9,712.051949
1.0,5,712.108015
1.0,6,712.157907
1.0,7,712.185468
1.0,1,712.196759
-1.0,2,712.216337
-1.0,1,712.225446
1.0,3,712.237892
-1.0,3,712.250635
1.0,5,712.289119
1.0,1,712.35477
1.0,2,712.3659
1.0,2,712.383838
1.0,6,712.422468
1.0,1,712.431424
1.0,1,712.441094
1.0,8,712.48841
1.0,3,712.515796
-1.0,1,712.526284
-1.0,1,712.535544
-1.0,4,712.568765
1.0,6,712.613049
1.0,4,712.643713
-1.0,3,712.656062
1.0,6,712.69714
-0.5,10,712.774436
1.0,2,712.793148
1.0,5,712.825072
1.0,4,712.854903
-0.5,10,712.932624
1.0,1,712.942331
-1.0,3,712.977613
1.0,3,712.989978
1.0,2,713.001549
1.0,2,713.0205
1.0,3,713.04146
1.0,1,713.050067
1.0,6,713.095771
1.0,5,713.134526
1.0,1,713.144671
1.0,2,713.155056
1.0,1,713.164477
1.0,1,713.173543
1.0,1,713.182734
1.0,6,713.233119
-1.0,5,713.272874
1.0,2,713.290216
1.0,3,713.311053
1.0,3,713.339197
1.0,3,713.360708
1.0,2,713.37956
-1.0,1,713.388288
1.0,2,713.409434
1.0,1,713.418707
-1.0,4,713.457186
1.0,6,713.497582
-1.0,3,713.526706
1.0,1,713.542392
1.0,6,713.588112
-1.0,3,713.619012
1.0,6,713.670025
-1.0,9,713.72489
1.0,6,713.759484
-0.5,10,713.840194
1.0,6,713.880204
1.0,2,713.890311
1.0,2,713.909345
1.0,6,713.950807
-1.0,4,713.980891
1.0,7,714.029389
1.0,1,714.039166
1.0,1,714.048714
1.0,4,714.072787
1.0,4,714.103834
-1.0,5,714.136824
-0.5,10,714.218226
1.0,5,714.250983
1.0,5,714.291602
1.0,2,714.303679
1.0,3,714.326058
1.0,5,714.36728
1.0,6,714.396213
1.0,5,714.429567
1.0,9,714.49547
1.0,7,714.532037
1.0,3,714.562256
1.0,8,714.625272
1.0,4,714.654487
-1.0,2,714.674073
-1.0,1,714.683496
1.0,6,714.726656
1.0,3,714.73989
1.0,1,714.749489
1.0,4,714.766062
1.0,4,714.788378
1.0,2,714.800272
1.0,5,714.839968
1.0,4,714.864504
1.0,1,714.874047
1.0,1,714.883655
1.0,5,714.909252
-0.5,10,714.9731
1.0,5,715.020719
-1.0,4,715.050063
1.0,4,715.081222
1.0,1,715.091531
1.0,2,715.11297
1.0,1,715.122521
1.0,1,715.132981
-1.0,4,715.1643
1.0,2,715.176099
1.0,5,715.200748
1.0,8,715.278426
1.0,5,715.30243
1.0,2,715.321973
1.0,7,715.374031
1.0,4,715.413784
-1.0,4,715.439538
1.0,2,715.459598
1.0,1,715.468791
1.0,5,715.502488
1.0,3,715.52256
1.0,9,715.583896
1.0,2,715.604212
1.0,10,715.667782
1.0,1,715.678094
1.0,1,715.688538
1.0,9,715.760333
1.0,5,715.807993
1.0,1,715.818356
1.0,2,715.830772
1.0,4,715.870295
-1.0,2,715.890671
-1.0,1,715.901572
1.0,4,715.932688
-1.0,1,715.942332
1.0,1,715.952581
1.0,1,715.962592
1.0,1,715.972343
1.0,5,715.997405
-1.0,2,716.016643
1.0,3,716.046058
-1.0,7,716.110668
1.0,1,716.11945
-1.0,2,716.137958
1.0,1,716.146857
1.0,3,716.164928
1.0,4,716.19425
1.0,5,716.224562
-0.5,10,716.303735
1.0,7,716.370694
1.0,4,716.400706
1.0,3,716.424278
1.0,1,716.434268
1.0,4,716.472433
1.0,8,716.545532
1.0,3,716.576181
1.0,4,716.61015
1.0,7,716.648255
1.0,1,716.658001
1.0,6,716.714311
1.0,8,716.775819
1.0,4,716.798373
1.0,10,716.876007
1.0,3,716.903372
1.0,6,716.948836
1.0,5,716.997354
-1.0,5,717.047748
1.0,5,717.082777
-1.0,5,717.123854
1.0,9,717.186948
1.0,2,717.199075
1.0,1,717.208697
1.0,2,717.228779
1.0,2,717.240834
-1.0,2,717.253585
1.0,4,717.284664
-1.0,3,717.305176
1.0,2,717.316594
1.0,1,717.326536
-1.0,1,717.335635
1.0,1,717.346215
1.0,8,717.391314
1.0,4,717.421878
1.0,1,717.430934
-1.0,1,717.440485
1.0,1,717.450409
1.0,3,717.49729
-1.0,1,717.50635
1.0,1,717.515386
1.0,4,717.548449
1.0,3,717.576967
-1.0,2,717.596237
1.0,5,717.621043
1.0,1,717.636982
-1.0,2,717.648138
1.0,1,717.6572
-0.5,10,717.729583
1.0,5,717.763409
1.0,4,717.793496
1.0,3,717.814641
-0.5,10,717.87048
-1.0,1,717.881135
1.0,3,717.909654
1.0,1,717.91886
1.0,5,717.95783
1.0,5,717.970615
-1.0,3,717.997159
-0.5,10,718.071459
1.0,6,718.120605
1.0,6,718.161117
-1.0,1,718.170079
1.0,5,718.20928
-1.0,3,718.221681
1.0,1,718.230473
1.0,7,718.289339
-0.5,10,718.361087
-0.5,10,718.41616
-1.0,1,718.425976
1.0,8,721.884907
1.0,4,721.925588
1.0,5,721.972478
1.0,2,721.990106
1.0,1,721.99911
1.0,3,722.018191
1.0,1,722.02731
-1.0,1,722.035817
1.0,4,722.057789
-1.0,6,722.096399
1.0,9,722.154449
1.0,2,722.172149
1.0,1,722.180266
1.0,1,722.18773
1.0,1,722.196698
1.0,6,722.234689
-1.0,4,722.255101
1.0,4,722.291538
1.0,1,722.30049
1.0,1,722.315303
-1.0,1,722.32385
-1.0,1,722.332671
-1.0,4,722.361801
-0.5,10,722.419966
1.0,4,722.440372
1.0,7,722.48492
-1.0,1,722.49942
-1.0,7,722.537479
1.0,2,722.55449
-1.0,1,722.570457
1.0,4,722.599501
1.0,1,722.614864
1.0,6,722.639565
1.0,8,722.685663
-0.5,10,722.748094
1.0,4,722.780823
1.0,1,722.788928
-1.0,1,722.797629
1.0,1,722.80633
1.0,1,722.820922
1.0,8,722.876446
-1.0,1,722.88472
1.0,4,722.910631
-1.0,1,722.918819
1.0,5,722.953169
1.0,5,722.994542
1.0,1,723.003523
1.0,10,723.057825
1.0,1,723.065145
1.0,10,723.116218
1.0,3,723.140762
1.0,1,723.150638
1.0,6,723.188506
1.0,9,723.250569
1.0,1,723.258639
1.0,7,723.296146
1.0,3,723.307847
1.0,2,723.325787
1.0,2,723.335416
1.0,8,723.376985
1.0,3,723.396452
1.0,6,723.418759
1.0,4,723.446283
1.0,6,723.48429
1.0,4,723.518144
1.0,1,723.527486
1.0,9,723.567473
1.0,1,723.576625
-1.0,1,723.585337
1.0,5,723.61351
1.0,4,723.648085
-1.0,1,723.65607
1.0,3,723.683218
-1.0,1,723.692238
1.0,1,723.700596
1.0,10,723.764961
1.0,7,723.805539
1.0,1,723.813102
1.0,6,723.863432
1.0,1,723.870971
1.0,3,723.903981
1.0,5,723.95162
1.0,2,723.96986
1.0,6,724.014614
1.0,6,724.050461
1.0,4,724.083322
-0.5,10,724.134988
-0.5,10,724.184933
-0.5,10,724.257006
-1.0,1,724.266561
1.0,3,724.28378
-1.0,2,724.300661
1.0,6,724.323428
1.0,1,724.331331
1.0,1,724.339419
-1.0,1,724.348773
1.0,6,724.3982
1.0,5,724.418679
-1.0,1,724.427268
1.0,7,724.474346
1.0,3,724.499821
-1.0,1,724.508807
1.0,4,724.535504
-1.0,1,724.543872
1.0,3,724.568934
1.0,4,724.597616
-1.0,1,724.605923
1.0,6,724.650689
-1.0,2,724.660332
1.0,8,724.703725
1.0,1,724.712291
1.0,3,724.736456
1.0,7,724.789279
1.0,2,724.798815
1.0,7,724.842131
1.0,2,724.860141
1.0,1,724.86848
1.0,8,724.920532
1.0,1,724.928279
1.0,1,724.936652
-0.5,10,725.012104
1.0,1,725.021032
1.0,3,725.039441
1.0,5,725.07281
1.0,1,725.081444
1.0,6,725.118823
1.0,1,725.127156
1.0,3,725.146996
1.0,6,725.194486
1.0,2,725.211028
1.0,3,725.222764
-1.0,1,725.230921
1.0,7,725.281327
1.0,1,725.289521
1.0,1,725.296989
-0.5,10,725.336778
1.0,4,725.359021
1.0,1,725.366805
1.0,8,725.419623
-1.0,1,725.428146
1.0,3,725.4467
1.0,5,725.483196
1.0,1,725.491465
-0.5,10,725.551932
1.0,1,725.561574
1.0,5,725.607213
1.0,1,725.617379
1.0,1,725.625402
1.0,3,725.642721
-0.5,10,725.691983
1.0,4,725.725784
